lambda  n   fit
5.897200000000000273e+02 7.781999999999999318e+01 0.000000000000000000e+00
5.897799999999999727e+02 5.939000000000000057e+01 0.000000000000000000e+00
5.898300000000000409e+02 1.433999999999999986e+01 0.000000000000000000e+00
5.898799999999999955e+02 3.685999999999999943e+01 0.000000000000000000e+00
5.899400000000000546e+02 6.349000000000000199e+01 0.000000000000000000e+00
5.899900000000000091e+02 1.126400000000000006e+02 0.000000000000000000e+00
5.900399999999999636e+02 3.890999999999999659e+01 0.000000000000000000e+00
5.901000000000000227e+02 -3.890999999999999659e+01 0.000000000000000000e+00
5.901499999999999773e+02 1.842999999999999972e+01 0.000000000000000000e+00
5.902000000000000455e+02 1.842999999999999972e+01 0.000000000000000000e+00
5.902599999999999909e+02 6.553000000000000114e+01 0.000000000000000000e+00
5.903099999999999454e+02 7.781999999999999318e+01 0.000000000000000000e+00
5.903600000000000136e+02 1.024000000000000057e+02 0.000000000000000000e+00
5.904199999999999591e+02 6.962999999999999545e+01 0.000000000000000000e+00
5.904700000000000273e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.905199999999999818e+02 3.071999999999999886e+01 0.000000000000000000e+00
5.905800000000000409e+02 -4.506000000000000227e+01 0.000000000000000000e+00
5.906299999999999955e+02 3.890999999999999659e+01 0.000000000000000000e+00
5.906799999999999500e+02 2.048000000000000043e+01 0.000000000000000000e+00
5.907400000000000091e+02 -1.024000000000000021e+01 0.000000000000000000e+00
5.907899999999999636e+02 5.120000000000000284e+01 0.000000000000000000e+00
5.908400000000000318e+02 -6.139999999999999680e+00 0.000000000000000000e+00
5.908899999999999864e+02 2.048000000000000043e+01 0.000000000000000000e+00
5.909500000000000455e+02 -1.228999999999999915e+01 0.000000000000000000e+00
5.910000000000000000e+02 -3.685999999999999943e+01 0.000000000000000000e+00
5.910499999999999545e+02 4.506000000000000227e+01 0.000000000000000000e+00
5.911100000000000136e+02 7.987000000000000455e+01 0.000000000000000000e+00
5.911599999999999682e+02 1.433999999999999986e+01 0.000000000000000000e+00
5.912100000000000364e+02 1.842999999999999972e+01 0.000000000000000000e+00
5.912699999999999818e+02 2.457999999999999829e+01 0.000000000000000000e+00
5.913200000000000500e+02 6.139999999999999680e+00 0.000000000000000000e+00
5.913700000000000045e+02 -9.420999999999999375e+01 0.000000000000000000e+00
5.914299999999999500e+02 1.024000000000000057e+02 0.000000000000000000e+00
5.914800000000000182e+02 9.010999999999999943e+01 0.000000000000000000e+00
5.915299999999999727e+02 1.024000000000000021e+01 0.000000000000000000e+00
5.915800000000000409e+02 7.168000000000000682e+01 0.000000000000000000e+00
5.916399999999999864e+02 7.987000000000000455e+01 0.000000000000000000e+00
5.916900000000000546e+02 2.662000000000000099e+01 0.000000000000000000e+00
5.917400000000000091e+02 -1.024000000000000021e+01 0.000000000000000000e+00
5.917999999999999545e+02 4.914999999999999858e+01 0.000000000000000000e+00
5.918500000000000227e+02 -2.253000000000000114e+01 0.000000000000000000e+00
5.918999999999999773e+02 1.064899999999999949e+02 0.000000000000000000e+00
5.919600000000000364e+02 -2.049999999999999822e+00 0.000000000000000000e+00
5.920099999999999909e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.920599999999999454e+02 -7.373000000000000398e+01 0.000000000000000000e+00
5.921100000000000136e+02 1.842999999999999972e+01 0.000000000000000000e+00
5.921699999999999591e+02 2.253000000000000114e+01 0.000000000000000000e+00
5.922200000000000273e+02 -3.482000000000000028e+01 0.000000000000000000e+00
5.922699999999999818e+02 2.457999999999999829e+01 0.000000000000000000e+00
5.923300000000000409e+02 1.433999999999999986e+01 0.000000000000000000e+00
5.923799999999999955e+02 1.228999999999999915e+01 0.000000000000000000e+00
5.924299999999999500e+02 -1.044500000000000028e+02 0.000000000000000000e+00
5.924800000000000182e+02 1.433999999999999986e+01 0.000000000000000000e+00
5.925399999999999636e+02 4.096000000000000085e+01 0.000000000000000000e+00
5.925900000000000318e+02 -3.685999999999999943e+01 0.000000000000000000e+00
5.926399999999999864e+02 -3.685999999999999943e+01 0.000000000000000000e+00
5.927000000000000455e+02 -6.757999999999999829e+01 0.000000000000000000e+00
5.927500000000000000e+02 -4.099999999999999645e+00 0.000000000000000000e+00
5.927999999999999545e+02 1.842999999999999972e+01 0.000000000000000000e+00
5.928500000000000227e+02 -6.139999999999999680e+00 0.000000000000000000e+00
5.929099999999999682e+02 5.120000000000000284e+01 0.000000000000000000e+00
5.929600000000000364e+02 5.325000000000000000e+01 0.000000000000000000e+00
5.930099999999999909e+02 -7.987000000000000455e+01 0.000000000000000000e+00
5.930700000000000500e+02 4.096000000000000085e+01 0.000000000000000000e+00
5.931200000000000045e+02 -9.010999999999999943e+01 0.000000000000000000e+00
5.931699999999999591e+02 1.290200000000000102e+02 0.000000000000000000e+00
5.932200000000000273e+02 4.506000000000000227e+01 0.000000000000000000e+00
5.932799999999999727e+02 4.300999999999999801e+01 0.000000000000000000e+00
5.933300000000000409e+02 1.167300000000000040e+02 0.000000000000000000e+00
5.933799999999999955e+02 1.433999999999999986e+01 0.000000000000000000e+00
5.934400000000000546e+02 4.710000000000000142e+01 0.000000000000000000e+00
5.934900000000000091e+02 6.349000000000000199e+01 0.000000000000000000e+00
5.935399999999999636e+02 7.576999999999999602e+01 0.000000000000000000e+00
5.935900000000000318e+02 -4.506000000000000227e+01 0.000000000000000000e+00
5.936499999999999773e+02 -2.049999999999999822e+00 0.000000000000000000e+00
5.937000000000000455e+02 1.167300000000000040e+02 0.000000000000000000e+00
5.937500000000000000e+02 1.637999999999999901e+01 0.000000000000000000e+00
5.937999999999999545e+02 -7.781999999999999318e+01 0.000000000000000000e+00
5.938600000000000136e+02 -4.099999999999999645e+00 0.000000000000000000e+00
5.939099999999999682e+02 2.457999999999999829e+01 0.000000000000000000e+00
5.939600000000000364e+02 -4.099999999999999645e+00 0.000000000000000000e+00
5.940099999999999909e+02 -6.139999999999999680e+00 0.000000000000000000e+00
5.940700000000000500e+02 3.277000000000000313e+01 0.000000000000000000e+00
5.941200000000000045e+02 -2.457999999999999829e+01 0.000000000000000000e+00
5.941699999999999591e+02 5.939000000000000057e+01 0.000000000000000000e+00
5.942300000000000182e+02 -4.099999999999999645e+00 0.000000000000000000e+00
5.942799999999999727e+02 5.120000000000000284e+01 0.000000000000000000e+00
5.943300000000000409e+02 8.601000000000000512e+01 0.000000000000000000e+00
5.943799999999999955e+02 -5.939000000000000057e+01 0.000000000000000000e+00
5.944400000000000546e+02 4.099999999999999645e+00 0.000000000000000000e+00
5.944900000000000091e+02 -2.048000000000000043e+01 0.000000000000000000e+00
5.945399999999999636e+02 2.457999999999999829e+01 0.000000000000000000e+00
5.945900000000000318e+02 -8.189999999999999503e+00 0.000000000000000000e+00
5.946499999999999773e+02 6.349000000000000199e+01 0.000000000000000000e+00
5.947000000000000455e+02 -4.096000000000000085e+01 0.000000000000000000e+00
5.947500000000000000e+02 -2.048000000000000043e+01 0.000000000000000000e+00
5.947999999999999545e+02 -3.071999999999999886e+01 0.000000000000000000e+00
5.948600000000000136e+02 7.987000000000000455e+01 0.000000000000000000e+00
5.949099999999999682e+02 -5.734000000000000341e+01 0.000000000000000000e+00
5.949600000000000364e+02 4.300999999999999801e+01 0.000000000000000000e+00
5.950099999999999909e+02 6.962999999999999545e+01 0.000000000000000000e+00
5.950700000000000500e+02 -9.010999999999999943e+01 0.000000000000000000e+00
5.951200000000000045e+02 4.096000000000000085e+01 0.000000000000000000e+00
5.951699999999999591e+02 1.637999999999999901e+01 0.000000000000000000e+00
5.952200000000000273e+02 -8.189999999999999503e+00 0.000000000000000000e+00
5.952799999999999727e+02 5.529999999999999716e+01 0.000000000000000000e+00
5.953300000000000409e+02 2.662000000000000099e+01 0.000000000000000000e+00
5.953799999999999955e+02 1.433999999999999986e+01 0.000000000000000000e+00
5.954299999999999500e+02 -7.576999999999999602e+01 0.000000000000000000e+00
5.954900000000000091e+02 2.253000000000000114e+01 0.000000000000000000e+00
5.955399999999999636e+02 2.253000000000000114e+01 0.000000000000000000e+00
5.955900000000000318e+02 -4.096000000000000085e+01 0.000000000000000000e+00
5.956399999999999864e+02 1.249300000000000068e+02 0.000000000000000000e+00
5.956900000000000546e+02 3.482000000000000028e+01 0.000000000000000000e+00
5.957500000000000000e+02 3.071999999999999886e+01 0.000000000000000000e+00
5.957999999999999545e+02 -4.096000000000000085e+01 0.000000000000000000e+00
5.958500000000000227e+02 6.553000000000000114e+01 0.000000000000000000e+00
5.958999999999999773e+02 2.048000000000000043e+01 0.000000000000000000e+00
5.959600000000000364e+02 8.189999999999999503e+00 0.000000000000000000e+00
5.960099999999999909e+02 6.962999999999999545e+01 0.000000000000000000e+00
5.960599999999999454e+02 4.096000000000000085e+01 0.000000000000000000e+00
5.961100000000000136e+02 -4.506000000000000227e+01 0.000000000000000000e+00
5.961699999999999591e+02 3.071999999999999886e+01 0.000000000000000000e+00
5.962200000000000273e+02 1.637999999999999901e+01 0.000000000000000000e+00
5.962699999999999818e+02 -4.099999999999999645e+00 0.000000000000000000e+00
5.963200000000000500e+02 -3.890999999999999659e+01 0.000000000000000000e+00
5.963799999999999955e+02 3.685999999999999943e+01 0.000000000000000000e+00
5.964299999999999500e+02 4.099999999999999645e+00 0.000000000000000000e+00
5.964800000000000182e+02 5.120000000000000284e+01 0.000000000000000000e+00
5.965299999999999727e+02 1.637999999999999901e+01 0.000000000000000000e+00
5.965800000000000409e+02 -9.420999999999999375e+01 0.000000000000000000e+00
5.966399999999999864e+02 3.482000000000000028e+01 0.000000000000000000e+00
5.966900000000000546e+02 5.325000000000000000e+01 0.000000000000000000e+00
5.967400000000000091e+02 4.099999999999999645e+00 0.000000000000000000e+00
5.967899999999999636e+02 5.325000000000000000e+01 0.000000000000000000e+00
5.968500000000000227e+02 2.049999999999999822e+00 0.000000000000000000e+00
5.968999999999999773e+02 5.120000000000000284e+01 0.000000000000000000e+00
5.969500000000000455e+02 5.120000000000000284e+01 0.000000000000000000e+00
5.970000000000000000e+02 -1.842999999999999972e+01 0.000000000000000000e+00
5.970499999999999545e+02 6.349000000000000199e+01 0.000000000000000000e+00
5.971100000000000136e+02 6.757999999999999829e+01 0.000000000000000000e+00
5.971599999999999682e+02 3.890999999999999659e+01 0.000000000000000000e+00
5.972100000000000364e+02 -1.024000000000000021e+01 0.000000000000000000e+00
5.972599999999999909e+02 -5.529999999999999716e+01 0.000000000000000000e+00
5.973099999999999454e+02 8.806000000000000227e+01 0.000000000000000000e+00
5.973700000000000045e+02 6.139999999999999680e+00 0.000000000000000000e+00
5.974199999999999591e+02 2.662000000000000099e+01 0.000000000000000000e+00
5.974700000000000273e+02 -3.071999999999999886e+01 0.000000000000000000e+00
5.975199999999999818e+02 9.215999999999999659e+01 0.000000000000000000e+00
5.975700000000000500e+02 -6.139999999999999680e+00 0.000000000000000000e+00
5.976299999999999955e+02 5.939000000000000057e+01 0.000000000000000000e+00
5.976799999999999500e+02 5.325000000000000000e+01 0.000000000000000000e+00
5.977300000000000182e+02 -2.049999999999999822e+00 0.000000000000000000e+00
5.977799999999999727e+02 4.099999999999999645e+00 0.000000000000000000e+00
5.978400000000000318e+02 -3.277000000000000313e+01 0.000000000000000000e+00
5.978899999999999864e+02 2.253000000000000114e+01 0.000000000000000000e+00
5.979400000000000546e+02 8.806000000000000227e+01 0.000000000000000000e+00
5.979900000000000091e+02 4.300999999999999801e+01 0.000000000000000000e+00
5.980399999999999636e+02 6.757999999999999829e+01 0.000000000000000000e+00
5.981000000000000227e+02 -8.189999999999999503e+00 0.000000000000000000e+00
5.981499999999999773e+02 -2.662000000000000099e+01 0.000000000000000000e+00
5.982000000000000455e+02 2.662000000000000099e+01 0.000000000000000000e+00
5.982500000000000000e+02 2.662000000000000099e+01 0.000000000000000000e+00
5.982999999999999545e+02 7.168000000000000682e+01 0.000000000000000000e+00
5.983600000000000136e+02 1.842999999999999972e+01 0.000000000000000000e+00
5.984099999999999682e+02 6.143999999999999773e+01 0.000000000000000000e+00
5.984600000000000364e+02 1.228999999999999915e+01 0.000000000000000000e+00
5.985099999999999909e+02 -2.253000000000000114e+01 0.000000000000000000e+00
5.985599999999999454e+02 -6.349000000000000199e+01 0.000000000000000000e+00
5.986100000000000136e+02 2.867000000000000171e+01 0.000000000000000000e+00
5.986699999999999591e+02 3.890999999999999659e+01 0.000000000000000000e+00
5.987200000000000273e+02 -7.373000000000000398e+01 0.000000000000000000e+00
5.987699999999999818e+02 1.024000000000000021e+01 0.000000000000000000e+00
5.988200000000000500e+02 4.096000000000000085e+01 0.000000000000000000e+00
5.988700000000000045e+02 -4.710000000000000142e+01 0.000000000000000000e+00
5.989299999999999500e+02 3.482000000000000028e+01 0.000000000000000000e+00
5.989800000000000182e+02 -1.637999999999999901e+01 0.000000000000000000e+00
5.990299999999999727e+02 -3.071999999999999886e+01 0.000000000000000000e+00
5.990800000000000409e+02 -1.024000000000000021e+01 0.000000000000000000e+00
5.991299999999999955e+02 -4.710000000000000142e+01 0.000000000000000000e+00
5.991900000000000546e+02 2.867000000000000171e+01 0.000000000000000000e+00
5.992400000000000091e+02 5.734000000000000341e+01 0.000000000000000000e+00
5.992899999999999636e+02 2.049999999999999822e+00 0.000000000000000000e+00
5.993400000000000318e+02 1.024000000000000021e+01 0.000000000000000000e+00
5.993899999999999864e+02 -8.189999999999999503e+00 0.000000000000000000e+00
5.994400000000000546e+02 -2.048000000000000043e+01 0.000000000000000000e+00
5.995000000000000000e+02 2.048000000000000043e+01 0.000000000000000000e+00
5.995499999999999545e+02 4.099999999999999645e+00 0.000000000000000000e+00
5.996000000000000227e+02 -4.096000000000000085e+01 0.000000000000000000e+00
5.996499999999999773e+02 6.757999999999999829e+01 0.000000000000000000e+00
5.997000000000000455e+02 2.048000000000000043e+01 0.000000000000000000e+00
5.997500000000000000e+02 1.024000000000000057e+02 0.000000000000000000e+00
5.998099999999999454e+02 -3.277000000000000313e+01 0.000000000000000000e+00
5.998600000000000136e+02 1.372100000000000080e+02 0.000000000000000000e+00
5.999099999999999682e+02 -5.529999999999999716e+01 0.000000000000000000e+00
5.999600000000000364e+02 3.277000000000000313e+01 0.000000000000000000e+00
6.000099999999999909e+02 3.071999999999999886e+01 0.000000000000000000e+00
6.000700000000000500e+02 5.734000000000000341e+01 0.000000000000000000e+00
6.001200000000000045e+02 5.734000000000000341e+01 0.000000000000000000e+00
6.001699999999999591e+02 -3.685999999999999943e+01 0.000000000000000000e+00
6.002200000000000273e+02 -1.637999999999999901e+01 0.000000000000000000e+00
6.002699999999999818e+02 6.139999999999999680e+00 0.000000000000000000e+00
6.003200000000000500e+02 6.139999999999999680e+00 0.000000000000000000e+00
6.003799999999999955e+02 4.914999999999999858e+01 0.000000000000000000e+00
6.004299999999999500e+02 -3.277000000000000313e+01 0.000000000000000000e+00
6.004800000000000182e+02 -9.625000000000000000e+01 0.000000000000000000e+00
6.005299999999999727e+02 1.842999999999999972e+01 0.000000000000000000e+00
6.005800000000000409e+02 6.962999999999999545e+01 0.000000000000000000e+00
6.006299999999999955e+02 1.842999999999999972e+01 0.000000000000000000e+00
6.006799999999999500e+02 3.890999999999999659e+01 0.000000000000000000e+00
6.007400000000000091e+02 3.071999999999999886e+01 0.000000000000000000e+00
6.007899999999999636e+02 1.637999999999999901e+01 0.000000000000000000e+00
6.008400000000000318e+02 2.457999999999999829e+01 0.000000000000000000e+00
6.008899999999999864e+02 -4.300999999999999801e+01 0.000000000000000000e+00
6.009400000000000546e+02 3.071999999999999886e+01 0.000000000000000000e+00
6.009900000000000091e+02 1.024000000000000021e+01 0.000000000000000000e+00
6.010499999999999545e+02 9.420999999999999375e+01 0.000000000000000000e+00
6.011000000000000227e+02 4.096000000000000085e+01 0.000000000000000000e+00
6.011499999999999773e+02 1.433999999999999986e+01 0.000000000000000000e+00
6.012000000000000455e+02 1.228999999999999915e+01 0.000000000000000000e+00
6.012500000000000000e+02 7.781999999999999318e+01 0.000000000000000000e+00
6.012999999999999545e+02 -4.099999999999999645e+00 0.000000000000000000e+00
6.013500000000000227e+02 6.349000000000000199e+01 0.000000000000000000e+00
6.014099999999999682e+02 1.474499999999999886e+02 0.000000000000000000e+00
6.014600000000000364e+02 5.325000000000000000e+01 0.000000000000000000e+00
6.015099999999999909e+02 -6.139999999999999680e+00 0.000000000000000000e+00
6.015599999999999454e+02 4.096000000000000085e+01 0.000000000000000000e+00
6.016100000000000136e+02 3.482000000000000028e+01 0.000000000000000000e+00
6.016599999999999682e+02 9.625000000000000000e+01 0.000000000000000000e+00
6.017100000000000364e+02 -1.842999999999999972e+01 0.000000000000000000e+00
6.017699999999999818e+02 -4.099999999999999645e+00 0.000000000000000000e+00
6.018200000000000500e+02 4.099999999999999645e+00 0.000000000000000000e+00
6.018700000000000045e+02 -2.867000000000000171e+01 0.000000000000000000e+00
6.019199999999999591e+02 1.433999999999999986e+01 0.000000000000000000e+00
6.019700000000000273e+02 4.096000000000000085e+01 0.000000000000000000e+00
6.020199999999999818e+02 -4.099999999999999645e+00 0.000000000000000000e+00
6.020700000000000500e+02 3.071999999999999886e+01 0.000000000000000000e+00
6.021299999999999955e+02 1.842999999999999972e+01 0.000000000000000000e+00
6.021799999999999500e+02 -1.228999999999999915e+01 0.000000000000000000e+00
6.022300000000000182e+02 -2.049999999999999822e+00 0.000000000000000000e+00
6.022799999999999727e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.023300000000000409e+02 -6.962999999999999545e+01 0.000000000000000000e+00
6.023799999999999955e+02 -3.890999999999999659e+01 0.000000000000000000e+00
6.024299999999999500e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.024800000000000182e+02 2.048000000000000043e+01 0.000000000000000000e+00
6.025399999999999636e+02 -7.987000000000000455e+01 0.000000000000000000e+00
6.025900000000000318e+02 8.189999999999999503e+00 0.000000000000000000e+00
6.026399999999999864e+02 1.024000000000000021e+01 0.000000000000000000e+00
6.026900000000000546e+02 -1.146899999999999977e+02 0.000000000000000000e+00
6.027400000000000091e+02 6.139999999999999680e+00 0.000000000000000000e+00
6.027899999999999636e+02 -1.433999999999999986e+01 0.000000000000000000e+00
6.028400000000000318e+02 3.482000000000000028e+01 0.000000000000000000e+00
6.028899999999999864e+02 -3.482000000000000028e+01 0.000000000000000000e+00
6.029500000000000455e+02 -8.189999999999999503e+00 0.000000000000000000e+00
6.030000000000000000e+02 2.662000000000000099e+01 0.000000000000000000e+00
6.030499999999999545e+02 -3.890999999999999659e+01 0.000000000000000000e+00
6.031000000000000227e+02 2.662000000000000099e+01 0.000000000000000000e+00
6.031499999999999773e+02 4.710000000000000142e+01 0.000000000000000000e+00
6.032000000000000455e+02 6.757999999999999829e+01 0.000000000000000000e+00
6.032500000000000000e+02 1.228999999999999915e+01 0.000000000000000000e+00
6.032999999999999545e+02 -1.433600000000000136e+02 0.000000000000000000e+00
6.033600000000000136e+02 2.253000000000000114e+01 0.000000000000000000e+00
6.034099999999999682e+02 -4.506000000000000227e+01 0.000000000000000000e+00
6.034600000000000364e+02 -3.482000000000000028e+01 0.000000000000000000e+00
6.035099999999999909e+02 -5.325000000000000000e+01 0.000000000000000000e+00
6.035599999999999454e+02 1.433999999999999986e+01 0.000000000000000000e+00
6.036100000000000136e+02 6.143999999999999773e+01 0.000000000000000000e+00
6.036599999999999682e+02 -6.139999999999999680e+00 0.000000000000000000e+00
6.037100000000000364e+02 -4.710000000000000142e+01 0.000000000000000000e+00
6.037599999999999909e+02 1.024000000000000057e+02 0.000000000000000000e+00
6.038200000000000500e+02 -8.192000000000000171e+01 0.000000000000000000e+00
6.038700000000000045e+02 3.071999999999999886e+01 0.000000000000000000e+00
6.039199999999999591e+02 8.192000000000000171e+01 0.000000000000000000e+00
6.039700000000000273e+02 8.396999999999999886e+01 0.000000000000000000e+00
6.040199999999999818e+02 -1.228999999999999915e+01 0.000000000000000000e+00
6.040700000000000500e+02 3.071999999999999886e+01 0.000000000000000000e+00
6.041200000000000045e+02 -2.048000000000000043e+01 0.000000000000000000e+00
6.041699999999999591e+02 -3.277000000000000313e+01 0.000000000000000000e+00
6.042200000000000273e+02 -6.962999999999999545e+01 0.000000000000000000e+00
6.042799999999999727e+02 7.576999999999999602e+01 0.000000000000000000e+00
6.043300000000000409e+02 -2.049999999999999822e+00 0.000000000000000000e+00
6.043799999999999955e+02 7.168000000000000682e+01 0.000000000000000000e+00
6.044299999999999500e+02 1.024000000000000021e+01 0.000000000000000000e+00
6.044800000000000182e+02 6.349000000000000199e+01 0.000000000000000000e+00
6.045299999999999727e+02 -4.099999999999999645e+00 0.000000000000000000e+00
6.045800000000000409e+02 -7.576999999999999602e+01 0.000000000000000000e+00
6.046299999999999955e+02 -6.962999999999999545e+01 0.000000000000000000e+00
6.046799999999999500e+02 4.096000000000000085e+01 0.000000000000000000e+00
6.047300000000000182e+02 -9.625000000000000000e+01 0.000000000000000000e+00
6.047799999999999727e+02 8.192000000000000171e+01 0.000000000000000000e+00
6.048400000000000318e+02 3.071999999999999886e+01 0.000000000000000000e+00
6.048899999999999864e+02 -3.482000000000000028e+01 0.000000000000000000e+00
6.049400000000000546e+02 -6.143999999999999773e+01 0.000000000000000000e+00
6.049900000000000091e+02 6.143999999999999773e+01 0.000000000000000000e+00
6.050399999999999636e+02 4.099999999999999645e+00 0.000000000000000000e+00
6.050900000000000318e+02 8.189999999999999503e+00 0.000000000000000000e+00
6.051399999999999864e+02 -2.049999999999999822e+00 0.000000000000000000e+00
6.051900000000000546e+02 -1.842999999999999972e+01 0.000000000000000000e+00
6.052400000000000091e+02 -2.662000000000000099e+01 0.000000000000000000e+00
6.052899999999999636e+02 -4.300999999999999801e+01 0.000000000000000000e+00
6.053400000000000318e+02 2.867000000000000171e+01 0.000000000000000000e+00
6.053999999999999773e+02 -8.601000000000000512e+01 0.000000000000000000e+00
6.054500000000000455e+02 2.048000000000000043e+01 0.000000000000000000e+00
6.055000000000000000e+02 -1.433999999999999986e+01 0.000000000000000000e+00
6.055499999999999545e+02 5.939000000000000057e+01 0.000000000000000000e+00
6.056000000000000227e+02 5.120000000000000284e+01 0.000000000000000000e+00
6.056499999999999773e+02 3.071999999999999886e+01 0.000000000000000000e+00
6.057000000000000455e+02 -4.096000000000000085e+01 0.000000000000000000e+00
6.057500000000000000e+02 -1.228999999999999915e+01 0.000000000000000000e+00
6.057999999999999545e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.058500000000000227e+02 -3.685999999999999943e+01 0.000000000000000000e+00
6.058999999999999773e+02 4.506000000000000227e+01 0.000000000000000000e+00
6.059500000000000455e+02 8.192000000000000171e+01 0.000000000000000000e+00
6.060000000000000000e+02 1.044500000000000028e+02 0.000000000000000000e+00
6.060599999999999454e+02 -5.939000000000000057e+01 0.000000000000000000e+00
6.061100000000000136e+02 1.126400000000000006e+02 0.000000000000000000e+00
6.061599999999999682e+02 7.987000000000000455e+01 0.000000000000000000e+00
6.062100000000000364e+02 6.962999999999999545e+01 0.000000000000000000e+00
6.062599999999999909e+02 1.085400000000000063e+02 0.000000000000000000e+00
6.063099999999999454e+02 1.433999999999999986e+01 0.000000000000000000e+00
6.063600000000000136e+02 7.576999999999999602e+01 0.000000000000000000e+00
6.064099999999999682e+02 1.842999999999999972e+01 0.000000000000000000e+00
6.064600000000000364e+02 2.457999999999999829e+01 0.000000000000000000e+00
6.065099999999999909e+02 -9.215999999999999659e+01 0.000000000000000000e+00
6.065599999999999454e+02 1.044500000000000028e+02 0.000000000000000000e+00
6.066100000000000136e+02 -5.529999999999999716e+01 0.000000000000000000e+00
6.066599999999999682e+02 8.189999999999999503e+00 0.000000000000000000e+00
6.067100000000000364e+02 7.373000000000000398e+01 0.000000000000000000e+00
6.067599999999999909e+02 1.372100000000000080e+02 0.000000000000000000e+00
6.068099999999999454e+02 -5.734000000000000341e+01 0.000000000000000000e+00
6.068700000000000045e+02 2.049999999999999822e+00 0.000000000000000000e+00
6.069199999999999591e+02 -7.576999999999999602e+01 0.000000000000000000e+00
6.069700000000000273e+02 -4.096000000000000085e+01 0.000000000000000000e+00
6.070199999999999818e+02 -4.096000000000000085e+01 0.000000000000000000e+00
6.070700000000000500e+02 -1.637999999999999901e+01 0.000000000000000000e+00
6.071200000000000045e+02 -7.781999999999999318e+01 0.000000000000000000e+00
6.071699999999999591e+02 -3.685999999999999943e+01 0.000000000000000000e+00
6.072200000000000273e+02 2.048000000000000043e+01 0.000000000000000000e+00
6.072699999999999818e+02 2.867000000000000171e+01 0.000000000000000000e+00
6.073200000000000500e+02 3.277000000000000313e+01 0.000000000000000000e+00
6.073700000000000045e+02 1.003499999999999943e+02 0.000000000000000000e+00
6.074199999999999591e+02 -2.049999999999999822e+00 0.000000000000000000e+00
6.074700000000000273e+02 -1.208299999999999983e+02 0.000000000000000000e+00
6.075199999999999818e+02 1.064899999999999949e+02 0.000000000000000000e+00
6.075700000000000500e+02 -3.890999999999999659e+01 0.000000000000000000e+00
6.076200000000000045e+02 2.457999999999999829e+01 0.000000000000000000e+00
6.076699999999999591e+02 6.553000000000000114e+01 0.000000000000000000e+00
6.077200000000000273e+02 4.710000000000000142e+01 0.000000000000000000e+00
6.077699999999999818e+02 -2.049999999999999822e+00 0.000000000000000000e+00
6.078300000000000409e+02 4.914999999999999858e+01 0.000000000000000000e+00
6.078799999999999955e+02 1.310699999999999932e+02 0.000000000000000000e+00
6.079299999999999500e+02 6.139999999999999680e+00 0.000000000000000000e+00
6.079800000000000182e+02 -4.710000000000000142e+01 0.000000000000000000e+00
6.080299999999999727e+02 -1.228999999999999915e+01 0.000000000000000000e+00
6.080800000000000409e+02 -2.867000000000000171e+01 0.000000000000000000e+00
6.081299999999999955e+02 1.024000000000000057e+02 0.000000000000000000e+00
6.081799999999999500e+02 -5.325000000000000000e+01 0.000000000000000000e+00
6.082300000000000182e+02 -2.867000000000000171e+01 0.000000000000000000e+00
6.082799999999999727e+02 2.662000000000000099e+01 0.000000000000000000e+00
6.083300000000000409e+02 3.685999999999999943e+01 0.000000000000000000e+00
6.083799999999999955e+02 1.228999999999999915e+01 0.000000000000000000e+00
6.084299999999999500e+02 1.433999999999999986e+01 0.000000000000000000e+00
6.084800000000000182e+02 2.048000000000000043e+01 0.000000000000000000e+00
6.085299999999999727e+02 2.457999999999999829e+01 0.000000000000000000e+00
6.085800000000000409e+02 -7.987000000000000455e+01 0.000000000000000000e+00
6.086299999999999955e+02 -8.189999999999999503e+00 0.000000000000000000e+00
6.086799999999999500e+02 -6.143999999999999773e+01 0.000000000000000000e+00
6.087300000000000182e+02 9.625000000000000000e+01 0.000000000000000000e+00
6.087799999999999727e+02 -5.120000000000000284e+01 0.000000000000000000e+00
6.088300000000000409e+02 5.529999999999999716e+01 0.000000000000000000e+00
6.088799999999999955e+02 7.373000000000000398e+01 0.000000000000000000e+00
6.089299999999999500e+02 -4.099999999999999645e+00 0.000000000000000000e+00
6.089800000000000182e+02 -2.253000000000000114e+01 0.000000000000000000e+00
6.090299999999999727e+02 1.433999999999999986e+01 0.000000000000000000e+00
6.090800000000000409e+02 9.215999999999999659e+01 0.000000000000000000e+00
6.091299999999999955e+02 4.300999999999999801e+01 0.000000000000000000e+00
6.091799999999999500e+02 -1.433999999999999986e+01 0.000000000000000000e+00
6.092300000000000182e+02 2.048000000000000043e+01 0.000000000000000000e+00
6.092799999999999727e+02 -5.120000000000000284e+01 0.000000000000000000e+00
6.093300000000000409e+02 -2.662000000000000099e+01 0.000000000000000000e+00
6.093799999999999955e+02 -3.277000000000000313e+01 0.000000000000000000e+00
6.094299999999999500e+02 7.987000000000000455e+01 0.000000000000000000e+00
6.094800000000000182e+02 -4.300999999999999801e+01 0.000000000000000000e+00
6.095299999999999727e+02 4.099999999999999645e+00 0.000000000000000000e+00
