t   ch1 fitch1  ch2 fitch2  ch3
-5.999999999999061639e-03 3.600000000000000089e+00 3.834031497472692340e+00 4.000000000000000222e-01 1.409746537476867755e-58 2.400000000000000000e+01
4.000000000000530909e-03 4.799999999999999822e+00 3.834031497472692340e+00 0.000000000000000000e+00 3.738323637407464840e-46 2.480000000000000071e+01
1.400000000000099082e-02 4.000000000000000000e+00 3.834031497472692340e+00 4.000000000000000222e-01 3.378922296584662970e-35 2.400000000000000000e+01
2.400000000000058337e-02 4.799999999999999822e+00 3.834031497472692340e+00 0.000000000000000000e+00 1.040986170874811155e-25 2.480000000000000071e+01
3.400000000000104328e-02 3.600000000000000089e+00 3.834031497472692340e+00 4.000000000000000222e-01 1.093143465924441848e-17 2.400000000000000000e+01
4.400000000000063582e-02 4.799999999999999822e+00 3.834031497472692340e+00 0.000000000000000000e+00 3.912684356129815640e-11 2.480000000000000071e+01
5.400000000000109573e-02 3.600000000000000089e+00 3.834031497472692340e+00 5.999999999999999778e-01 4.773510830798856910e-06 2.400000000000000000e+01
6.400000000000069522e-02 4.799999999999999822e+00 3.834031497472692340e+00 2.000000000000000111e-01 1.985027182534560702e-02 2.480000000000000071e+01
7.400000000000114819e-02 3.600000000000000089e+00 3.834031497472692340e+00 2.799999999999999822e+00 2.813587668623708460e+00 2.480000000000000071e+01
8.400000000000074074e-02 3.600000000000000089e+00 3.834031497472692340e+00 1.359999999999999964e+01 1.359314323248506007e+01 2.400000000000000000e+01
9.400000000000119371e-02 4.799999999999999822e+00 3.834031497472692340e+00 2.200000000000000178e+00 2.238436516406415056e+00 2.560000000000000142e+01
1.040000000000007863e-01 3.600000000000000089e+00 3.834031497472692340e+00 2.200000000000000178e+00 1.256420802866356143e-02 2.480000000000000071e+01
1.140000000000012531e-01 4.799999999999999822e+00 3.834031497472692340e+00 2.000000000000000111e-01 2.403758885584406998e-06 2.639999999999999858e+01
1.240000000000008457e-01 4.799999999999999822e+00 3.834031497472692340e+00 4.000000000000000222e-01 1.567516548344175252e-11 2.480000000000000071e+01
1.340000000000013125e-01 3.600000000000000089e+00 3.834031497472692340e+00 0.000000000000000000e+00 3.484165802454428900e-18 2.639999999999999858e+01
1.440000000000009051e-01 4.799999999999999822e+00 3.834031497472692340e+00 0.000000000000000000e+00 2.639677926599193145e-26 2.639999999999999858e+01
1.540000000000004976e-01 3.600000000000000089e+00 3.834031497472692340e+00 4.000000000000000222e-01 6.816611068959347648e-36 2.560000000000000142e+01
1.640000000000009506e-01 3.600000000000000089e+00 3.834031497472692340e+00 0.000000000000000000e+00 6.000003969619183055e-47 2.560000000000000142e+01
1.740000000000005431e-01 5.200000000000000178e+00 3.834031497472692340e+00 4.000000000000000222e-01 1.800113991988454666e-59 2.639999999999999858e+01
1.840000000000009961e-01 3.600000000000000089e+00 3.834031497472692340e+00 0.000000000000000000e+00 1.840831024625471158e-73 2.639999999999999858e+01
1.940000000000005886e-01 4.799999999999999822e+00 3.834031497472692340e+00 4.000000000000000222e-01 6.416427482616772866e-89 2.560000000000000142e+01
2.040000000000010694e-01 4.799999999999999822e+00 3.834031497472692340e+00 0.000000000000000000e+00 7.623213852090362936e-106 2.560000000000000142e+01
2.140000000000006342e-01 3.600000000000000089e+00 3.834031497472692340e+00 4.000000000000000222e-01 3.087083407551582489e-124 2.639999999999999858e+01
2.240000000000011149e-01 3.600000000000000089e+00 3.834031497472692340e+00 0.000000000000000000e+00 4.261123009726712989e-144 2.639999999999999858e+01
2.340000000000007074e-01 4.799999999999999822e+00 3.834031497472692340e+00 4.000000000000000222e-01 2.004773104136785350e-165 2.560000000000000142e+01
2.440000000000011604e-01 3.600000000000000089e+00 3.834031497472692340e+00 0.000000000000000000e+00 3.214932289225637796e-188 2.639999999999999858e+01
2.540000000000007807e-01 4.799999999999999822e+00 3.834031497472692340e+00 4.000000000000000222e-01 1.757291795813122361e-212 2.560000000000000142e+01
2.640000000000012337e-01 4.799999999999999822e+00 3.834031497472692340e+00 0.000000000000000000e+00 3.274020391772505219e-238 2.639999999999999858e+01
2.740000000000007985e-01 3.600000000000000089e+00 3.834031497472692340e+00 4.000000000000000222e-01 2.079142836295217726e-265 2.560000000000000142e+01
2.840000000000012514e-01 3.600000000000000089e+00 3.834031497472692340e+00 0.000000000000000000e+00 4.500416621770170484e-294 2.560000000000000142e+01
2.940000000000008717e-01 4.799999999999999822e+00 3.834031497472692340e+00 4.000000000000000222e-01 0.000000000000000000e+00 2.639999999999999858e+01
3.040000000000013247e-01 3.600000000000000089e+00 3.834031497472692340e+00 0.000000000000000000e+00 2.263206831122699434e-303 2.639999999999999858e+01
3.140000000000008895e-01 5.200000000000000178e+00 3.834031497472692340e+00 4.000000000000000222e-01 2.046931501374996390e-272 2.560000000000000142e+01
3.240000000000005098e-01 4.799999999999999822e+00 3.834031497472692340e+00 4.000000000000000222e-01 4.001329948202875609e-243 2.560000000000000142e+01
3.340000000000009628e-01 3.600000000000000089e+00 3.834031497472692340e+00 0.000000000000000000e+00 1.690547626049716929e-215 2.639999999999999858e+01
3.440000000000005276e-01 4.799999999999999822e+00 3.834031497472692340e+00 4.000000000000000222e-01 1.543733918272409561e-189 2.639999999999999858e+01
3.540000000000010361e-01 3.600000000000000089e+00 3.834031497472692340e+00 0.000000000000000000e+00 3.046768614764748921e-165 2.560000000000000142e+01
3.640000000000006009e-01 3.600000000000000089e+00 3.834031497472692340e+00 0.000000000000000000e+00 1.299656223049953998e-142 2.560000000000000142e+01
3.740000000000010538e-01 4.799999999999999822e+00 3.834031497472692340e+00 4.000000000000000222e-01 1.198228095942478748e-121 2.639999999999999858e+01
3.840000000000006741e-01 3.600000000000000089e+00 3.834031497472692340e+00 0.000000000000000000e+00 2.387660074160551847e-102 2.560000000000000142e+01
3.940000000000011271e-01 4.799999999999999822e+00 3.834031497472692340e+00 4.000000000000000222e-01 1.028318115286932649e-84 2.639999999999999858e+01
4.040000000000006919e-01 4.799999999999999822e+00 3.834031497472692340e+00 4.000000000000000222e-01 9.572039155278749630e-69 2.560000000000000142e+01
4.140000000000011449e-01 3.600000000000000089e+00 3.834031497472692340e+00 0.000000000000000000e+00 1.925765654686460627e-54 2.719999999999999929e+01
4.240000000000007652e-01 3.600000000000000089e+00 3.834031497472692340e+00 0.000000000000000000e+00 8.373834978107240617e-42 2.560000000000000142e+01
4.340000000000012181e-01 4.799999999999999822e+00 3.834031497472692340e+00 4.000000000000000222e-01 7.869866218962808580e-31 2.719999999999999929e+01
4.440000000000008384e-01 4.000000000000000000e+00 3.834031497472692340e+00 0.000000000000000000e+00 1.598572332602509212e-21 2.719999999999999929e+01
4.540000000000012914e-01 4.799999999999999822e+00 3.834031497472692340e+00 4.000000000000000222e-01 7.018094714731269045e-14 2.560000000000000142e+01
4.640000000000008562e-01 3.600000000000000089e+00 3.834031497472692340e+00 0.000000000000000000e+00 6.659293382370113484e-08 2.719999999999999929e+01
4.740000000000013092e-01 4.799999999999999822e+00 3.834031497472692340e+00 8.000000000000000444e-01 1.365711803123858138e-03 2.639999999999999858e+01
4.840000000000009295e-01 4.799999999999999822e+00 3.834031497472692340e+00 5.999999999999999778e-01 6.053575559968203956e-01 2.719999999999999929e+01
4.940000000000004943e-01 3.600000000000000089e+00 3.834031497472692340e+00 5.799999999999999822e+00 5.799450727520175874e+00 2.639999999999999858e+01
5.040000000000010028e-01 3.600000000000000089e+00 3.834031497472692340e+00 1.199999999999999956e+00 1.200836137740751930e+00 2.719999999999999929e+01
5.140000000000005675e-01 4.799999999999999822e+00 3.834031497472692340e+00 0.000000000000000000e+00 5.374061419687393634e-03 2.719999999999999929e+01
5.240000000000010205e-01 4.799999999999999822e+00 3.834031497472692340e+00 0.000000000000000000e+00 5.198086388417554852e-07 2.719999999999999929e+01
5.340000000000005853e-01 3.600000000000000089e+00 3.834031497472692340e+00 4.000000000000000222e-01 1.086691701874190793e-12 2.639999999999999858e+01
5.440000000000010383e-01 4.799999999999999822e+00 3.834031497472692340e+00 0.000000000000000000e+00 4.910109746598411149e-20 2.719999999999999929e+01
5.540000000000007141e-01 3.600000000000000089e+00 3.834031497472692340e+00 4.000000000000000222e-01 4.795104081346024480e-29 2.639999999999999858e+01
5.640000000000011671e-01 3.600000000000000089e+00 3.834031497472692340e+00 0.000000000000000000e+00 1.012108024080453727e-39 2.719999999999999929e+01
5.740000000000007319e-01 5.200000000000000178e+00 3.834031497472692340e+00 4.000000000000000222e-01 4.617189382577806697e-52 2.719999999999999929e+01
5.840000000000011848e-01 3.600000000000000089e+00 3.834031497472692340e+00 0.000000000000000000e+00 4.552505710545581609e-66 2.719999999999999929e+01
5.940000000000007496e-01 5.200000000000000178e+00 3.834031497472692340e+00 4.000000000000000222e-01 9.701643252713504374e-82 2.639999999999999858e+01
