lambda  n   fit
5.828300000000000409e+02 1.535999999999999943e+02 2.832235281772600991e-143
5.828899999999999864e+02 1.351699999999999875e+02 1.048095365963086534e-139
5.829400000000000546e+02 -4.099999999999999645e+00 9.131187464733059839e-137
5.830000000000000000e+02 3.482000000000000028e+01 2.809048815802470756e-133
5.830499999999999545e+02 -4.099999999999999645e+00 2.098067907152081272e-130
5.831100000000000136e+02 4.914999999999999858e+01 5.365523772292757202e-127
5.831599999999999682e+02 1.331200000000000045e+02 3.435628317174547261e-124
5.832100000000000364e+02 1.842999999999999972e+01 2.051192853890983330e-121
5.832699999999999818e+02 3.071999999999999886e+01 4.009471749757494158e-118
5.833200000000000500e+02 6.349000000000000199e+01 2.052207521719284835e-115
5.833799999999999955e+02 0.000000000000000000e+00 3.334743949939625667e-112
5.834299999999999500e+02 7.781999999999999318e+01 1.463290006269453692e-109
5.834900000000000091e+02 1.310699999999999932e+02 1.976660938185307152e-106
5.835399999999999636e+02 2.049999999999999822e+00 7.435905969756565247e-104
5.835900000000000318e+02 9.010999999999999943e+01 2.608205878917540131e-101
5.836499999999999773e+02 1.433999999999999986e+01 2.692971289543552368e-98
5.837000000000000455e+02 -4.099999999999999645e+00 8.097920326331866457e-96
5.837599999999999909e+02 4.300999999999999801e+01 6.950625808184699457e-93
5.838099999999999454e+02 6.554000000000000625e+01 1.791841046008909723e-90
5.838700000000000045e+02 1.515500000000000114e+02 1.278528593304307323e-87
5.839199999999999591e+02 6.143999999999999773e+01 2.825659411832210342e-85
5.839700000000000273e+02 -2.253000000000000114e+01 5.822847989016856300e-83
5.840299999999999727e+02 -4.099999999999999645e+00 3.175663644714036821e-80
5.840800000000000409e+02 -6.757999999999999829e+01 5.610272193708979180e-78
5.841399999999999864e+02 4.710000000000000142e+01 2.543569052586991494e-75
5.841900000000000546e+02 4.099999999999999645e+00 3.852359101750767607e-73
5.842400000000000091e+02 6.349000000000000199e+01 5.440217532284435479e-71
5.842999999999999545e+02 5.325000000000000000e+01 1.885228280085337142e-68
5.843500000000000227e+02 1.535999999999999943e+02 2.282376274438173241e-66
5.844099999999999682e+02 -5.529999999999999716e+01 6.574995797512442322e-64
5.844600000000000364e+02 6.143999999999999773e+01 6.824213000951715569e-62
5.845199999999999818e+02 6.757999999999999829e+01 1.634260803011475375e-59
5.845700000000000500e+02 5.939000000000000057e+01 1.454160202648113570e-57
5.846200000000000045e+02 8.601000000000000512e+01 1.206450244849679618e-55
5.846799999999999500e+02 9.215999999999999659e+01 2.208341769299647827e-53
5.847300000000000182e+02 3.482000000000000028e+01 1.570714468122122116e-51
5.847899999999999636e+02 1.392599999999999909e+02 2.390092286898205118e-49
5.848400000000000318e+02 4.300999999999999801e+01 1.457402209481215800e-47
5.848899999999999864e+02 1.024000000000000057e+02 8.286105294703621944e-46
5.849500000000000455e+02 4.096000000000000085e+01 9.637312781174001322e-44
5.850000000000000000e+02 5.325000000000000000e+01 4.697434947843998942e-42
5.850599999999999454e+02 1.044500000000000028e+02 4.541787768119725865e-40
5.851100000000000136e+02 6.143999999999999773e+01 1.897865593583966533e-38
5.851599999999999682e+02 7.781999999999999318e+01 7.394525989035510911e-37
5.852200000000000273e+02 6.757999999999999829e+01 5.464676805980865451e-35
5.852699999999999818e+02 1.003499999999999943e+02 1.825337453283349973e-33
5.853300000000000409e+02 1.249300000000000068e+02 1.121393055732553029e-31
5.853799999999999955e+02 1.146899999999999977e+02 3.211222081862561555e-30
5.854299999999999500e+02 6.139999999999999680e+00 8.574110804569080050e-29
5.854900000000000091e+02 1.597400000000000091e+02 4.026167783632206415e-27
5.855399999999999636e+02 1.454099999999999966e+02 9.216041368774679956e-26
5.856000000000000227e+02 7.987000000000000455e+01 3.597557537177417649e-24
5.856499999999999773e+02 1.863700000000000045e+02 7.059827517017136569e-23
5.857000000000000455e+02 -4.099999999999999645e+00 1.291774489748512217e-21
5.857599999999999909e+02 1.351699999999999875e+02 3.854234344824593831e-20
5.858099999999999454e+02 -2.457999999999999829e+01 6.045949650885726397e-19
5.858700000000000045e+02 8.192000000000000171e+01 1.499603670363782141e-17
5.859199999999999591e+02 1.310699999999999932e+02 2.016678646644099882e-16
5.859700000000000273e+02 1.556500000000000057e+02 2.528734163132436505e-15
5.860299999999999727e+02 8.396999999999999886e+01 4.794057346817637574e-14
5.860800000000000409e+02 4.506000000000000227e+01 5.153514435352731679e-13
5.861299999999999955e+02 2.027500000000000000e+02 5.165472334589033423e-12
5.861900000000000546e+02 1.228799999999999955e+02 7.485109690702756031e-11
5.862400000000000091e+02 6.349000000000000199e+01 6.431888515447457054e-10
5.862999999999999545e+02 8.192000000000000171e+01 7.747956836031834046e-09
5.863500000000000227e+02 1.781699999999999875e+02 5.707702488952549643e-08
5.863999999999999773e+02 8.189999999999999503e+00 3.920502486543391652e-07
5.864600000000000364e+02 1.044500000000000028e+02 3.609761415124542692e-06
5.865099999999999909e+02 1.064899999999999949e+02 2.125654617257843445e-05
5.865700000000000500e+02 6.757999999999999829e+01 1.627009244197649359e-04
5.866200000000000045e+02 2.273199999999999932e+02 8.213684529998748624e-04
5.866699999999999591e+02 1.064899999999999949e+02 3.866270960400007561e-03
5.867300000000000182e+02 8.601000000000000512e+01 2.261922329112539889e-02
5.867799999999999727e+02 1.126400000000000006e+02 9.127792374567707256e-02
5.868300000000000409e+02 2.273199999999999932e+02 3.434472859360582220e-01
5.868899999999999864e+02 1.842999999999999972e+01 1.535796132008080628e+00
5.869400000000000546e+02 1.638400000000000034e+02 4.954065010641744315e+00
5.870000000000000000e+02 2.253000000000000114e+01 1.841601827860167973e+01
5.870499999999999545e+02 1.249300000000000068e+02 5.092812242927638522e+01
5.871000000000000227e+02 1.781699999999999875e+02 1.313184851490093479e+02
5.871599999999999682e+02 1.617899999999999920e+02 3.731195289620378048e+02
5.872100000000000364e+02 2.355200000000000102e+02 8.248025128306228453e+02
5.872599999999999909e+02 3.112900000000000205e+02 1.700036481967668124e+03
5.873200000000000500e+02 8.130399999999999636e+02 3.692057344894355992e+03
5.873700000000000045e+02 2.787289999999999964e+03 6.523948134250723342e+03
5.874199999999999591e+02 8.701819999999999709e+03 1.074877154597380286e+04
5.874800000000000182e+02 1.730534000000000015e+04 1.784255768333691958e+04
5.875299999999999727e+02 2.790356999999999971e+04 2.520224552796685020e+04
5.875900000000000318e+02 3.470693000000000029e+04 3.477747687240116647e+04
5.876399999999999864e+02 4.545466999999999825e+04 4.211278812357749121e+04
5.876900000000000546e+02 5.223754000000000087e+04 4.754843104298508842e+04
5.877500000000000000e+02 4.461705000000000291e+04 5.015140491411885159e+04
5.877999999999999545e+02 4.100033000000000175e+04 4.854439527767561231e+04
5.878500000000000227e+02 4.461500000000000000e+04 4.381283521315720282e+04
5.879099999999999682e+02 4.427708000000000175e+04 3.532127329056729650e+04
5.879600000000000364e+02 2.821077000000000044e+04 2.732954552864713332e+04
5.880099999999999909e+02 1.578164999999999964e+04 1.971672319599035472e+04
5.880700000000000500e+02 9.668459999999999127e+03 1.214948341762066593e+04
5.881200000000000045e+02 7.792520000000000437e+03 7.514393580354870210e+03
5.881699999999999591e+02 6.051750000000000000e+03 4.333475393885390986e+03
5.882300000000000182e+02 4.114369999999999891e+03 2.041021071854954471e+03
5.882799999999999727e+02 2.625500000000000000e+03 1.009075544908665620e+03
5.883400000000000318e+02 1.693670000000000073e+03 3.950894108322850684e+02
5.883899999999999864e+02 1.138670000000000073e+03 1.674577989436400571e+02
5.884400000000000546e+02 8.110000000000000000e+02 6.617921908171926759e+01
5.885000000000000000e+02 5.201799999999999500e+02 1.980530009272565195e+01
5.885499999999999545e+02 3.194800000000000182e+02 6.710138478734663181e+00
5.886000000000000227e+02 2.805699999999999932e+02 2.119765450575683996e+00
5.886599999999999682e+02 1.658899999999999864e+02 4.848815718949694431e-01
5.887100000000000364e+02 7.987000000000000455e+01 1.313184661837009382e-01
5.887599999999999909e+02 1.965999999999999943e+02 3.316058587371963073e-02
5.888200000000000500e+02 2.109399999999999977e+02 5.797732113918048491e-03
5.888700000000000045e+02 1.126400000000000006e+02 1.255128913683140534e-03
5.889199999999999591e+02 1.003499999999999943e+02 2.533522670034525875e-04
5.889800000000000182e+02 7.373000000000000398e+01 3.385702739004936004e-05
5.890299999999999727e+02 1.863700000000000045e+02 5.858940415642724044e-06
5.890800000000000409e+02 1.658899999999999864e+02 9.453564871343431358e-07
5.891399999999999864e+02 8.601000000000000512e+01 9.656232615005902622e-08
5.891900000000000546e+02 1.904600000000000080e+02 1.335728039120054543e-08
5.892400000000000091e+02 -1.637999999999999901e+01 1.722799102964760495e-09
5.892999999999999545e+02 2.006999999999999886e+02 1.345038847321859443e-10
5.893500000000000227e+02 5.325000000000000000e+01 1.487254248298900504e-11
5.893999999999999773e+02 5.529999999999999716e+01 1.533352054528210529e-12
5.894600000000000364e+02 4.099999999999999645e+00 9.150190810914567017e-14
5.895099999999999909e+02 -3.277000000000000313e+01 8.087617585580974662e-15
5.895599999999999454e+02 1.228999999999999915e+01 6.665263698909352155e-16
5.896200000000000045e+02 -2.049999999999999822e+00 3.040140728726123992e-17
5.896699999999999591e+02 4.099999999999999645e+00 2.147950219026581873e-18
5.897200000000000273e+02 9.625000000000000000e+01 1.415014880881069887e-19
5.897799999999999727e+02 9.215999999999999659e+01 4.933162698164397519e-21
5.898300000000000409e+02 1.105900000000000034e+02 2.786095701105445899e-22
5.898799999999999955e+02 2.253000000000000114e+01 1.467144508129053596e-23
5.899400000000000546e+02 6.757999999999999829e+01 3.909537691466409317e-25
5.899900000000000091e+02 1.249300000000000068e+02 1.764964858065891436e-26
5.900399999999999636e+02 1.433600000000000136e+02 7.429387174533214683e-28
5.901000000000000227e+02 -5.325000000000000000e+01 1.513190423949945941e-29
5.901499999999999773e+02 1.842999999999999972e+01 5.460649597779407696e-31
5.902000000000000455e+02 1.495000000000000000e+02 1.837389818073753651e-32
5.902599999999999909e+02 6.962999999999999545e+01 2.860421134822910516e-34
5.903099999999999454e+02 -1.637999999999999901e+01 8.251269465884676466e-36
5.903600000000000136e+02 6.962999999999999545e+01 2.219309301214803668e-37
5.904199999999999591e+02 2.662000000000000099e+01 2.640794376500913061e-39
5.904700000000000273e+02 2.457999999999999829e+01 6.089273004586067245e-41
5.905199999999999818e+02 8.806000000000000227e+01 1.309189686729359904e-42
5.905800000000000409e+02 7.168000000000000682e+01 1.190713860304453834e-44
5.906299999999999955e+02 2.253000000000000114e+01 2.194716026208505159e-46
5.906799999999999500e+02 9.215999999999999659e+01 3.771859714845673848e-48
5.907400000000000091e+02 4.300999999999999801e+01 2.622095140900951906e-50
5.907899999999999636e+02 -1.228999999999999915e+01 3.863308936042266984e-52
5.908400000000000318e+02 9.420999999999999375e+01 5.307337458944266335e-54
5.908899999999999864e+02 1.699799999999999898e+02 6.798298617842317839e-56
5.909500000000000455e+02 2.048000000000000043e+01 3.321304978955214910e-58
5.910000000000000000e+02 1.637999999999999901e+01 3.647254655590999152e-60
5.910499999999999545e+02 5.325000000000000000e+01 3.734476140022736187e-62
5.911100000000000136e+02 4.099999999999999645e+00 1.394524949621757414e-64
5.911599999999999682e+02 -4.506000000000000227e+01 1.224119134144241785e-66
5.912100000000000364e+02 5.325000000000000000e+01 1.001906871234227440e-68
5.912699999999999818e+02 1.351699999999999875e+02 2.859644423711036325e-71
5.913200000000000500e+02 9.829999999999999716e+01 2.006547752869448868e-73
5.913700000000000045e+02 9.625000000000000000e+01 1.312783880295287459e-75
5.914299999999999500e+02 1.576899999999999977e+02 2.863953719931077578e-78
5.914800000000000182e+02 8.396999999999999886e+01 1.606362389834734310e-80
5.915299999999999727e+02 9.829999999999999716e+01 8.400929301502185618e-83
5.915800000000000409e+02 -8.192000000000000171e+01 4.096541920034512503e-85
5.916399999999999864e+02 3.685999999999999943e+01 6.280667019789963618e-88
5.916900000000000546e+02 2.048000000000000114e+02 2.625606498780932032e-90
5.917400000000000091e+02 2.049999999999999822e+00 1.023433854598302053e-92
5.917999999999999545e+02 1.351699999999999875e+02 1.199323173357805721e-95
5.918500000000000227e+02 1.884099999999999966e+02 4.007745744649808075e-98
5.918999999999999773e+02 1.024000000000000021e+01 1.248735243213606491e-100
5.919600000000000364e+02 1.228799999999999955e+02 1.118497185224519200e-103
5.920099999999999909e+02 4.300999999999999801e+01 2.987713152240006443e-106
5.920599999999999454e+02 1.024000000000000057e+02 7.441306160230551171e-109
5.921100000000000136e+02 -3.685999999999999943e+01 1.728087459033465365e-111
5.921699999999999591e+02 -4.099999999999999645e+00 1.087791974580333140e-114
5.922200000000000273e+02 -3.277000000000000313e+01 2.165689503636340383e-117
5.922699999999999818e+02 1.843199999999999932e+02 4.020247623270944630e-120
5.923300000000000409e+02 4.506000000000000227e+01 1.934287459177072141e-123
5.923799999999999955e+02 2.867000000000000171e+01 3.078303416452206411e-126
5.924299999999999500e+02 -8.189999999999999503e+00 4.567810762842948156e-129
5.924800000000000182e+02 1.617899999999999920e+02 6.319912326542808964e-132
5.925399999999999636e+02 1.351699999999999875e+02 2.136952511962069176e-135
5.925900000000000318e+02 1.085400000000000063e+02 2.534729488395738141e-138
5.926399999999999864e+02 9.010999999999999943e+01 2.803332644415923181e-141
5.927000000000000455e+02 -6.139999999999999680e+00 7.245135837591599342e-145
5.927500000000000000e+02 1.515500000000000114e+02 6.869471806145212451e-148
5.927999999999999545e+02 1.228799999999999955e+02 6.073044024389204825e-151
5.928500000000000227e+02 1.024000000000000057e+02 5.006056931007711120e-154
5.929099999999999682e+02 4.300999999999999801e+01 9.092499540242414605e-158
5.929600000000000364e+02 1.249300000000000068e+02 6.425492761475425666e-161
5.930099999999999909e+02 2.253000000000000114e+01 4.233853831973406633e-164
5.930700000000000500e+02 9.010999999999999943e+01 5.877754522739471048e-168
5.931200000000000045e+02 2.252800000000000011e+02 3.320279639128625066e-171
5.931699999999999591e+02 1.269699999999999989e+02 1.748816132835817188e-174
5.932200000000000273e+02 5.120000000000000284e+01 8.588551233343630495e-178
5.932799999999999727e+02 1.085400000000000063e+02 8.379364836628254032e-182
5.933300000000000409e+02 -3.277000000000000313e+01 3.527935656119219990e-185
5.933799999999999955e+02 1.392599999999999909e+02 1.384957614449522469e-188
5.934400000000000546e+02 1.413100000000000023e+02 1.032798864935305404e-192
5.934900000000000091e+02 1.187800000000000011e+02 3.475884802406441544e-196
5.935399999999999636e+02 5.120000000000000284e+01 1.090740070908704820e-199
5.935900000000000318e+02 -2.048000000000000043e+01 3.191416108480087927e-203
5.936499999999999773e+02 1.290200000000000102e+02 1.672546912127735239e-207
5.937000000000000455e+02 5.529999999999999716e+01 4.195408641351348136e-211
5.937500000000000000e+02 -6.962999999999999545e+01 9.812428379651432951e-215
5.937999999999999545e+02 4.300999999999999801e+01 2.139858234320363948e-218
5.938600000000000136e+02 8.192000000000000171e+01 7.881256875160225888e-223
5.939099999999999682e+02 7.373000000000000398e+01 1.473458068307944819e-226
5.939600000000000364e+02 6.757999999999999829e+01 2.568540101401902540e-230
5.940099999999999909e+02 -4.914999999999999858e+01 4.174853024985177325e-234
5.940700000000000500e+02 -1.024000000000000021e+01 1.080605756548529015e-238
5.941200000000000045e+02 8.192000000000000171e+01 1.505760544309244440e-242
5.941699999999999591e+02 2.049999999999999822e+00 1.956369215222092947e-246
5.942300000000000182e+02 1.187800000000000011e+02 3.870481416184502083e-251
5.942799999999999727e+02 1.208299999999999983e+02 4.311155520064280250e-255
5.943300000000000409e+02 7.781999999999999318e+01 4.477428547953884730e-259
5.943799999999999955e+02 4.914999999999999858e+01 4.335806669472408889e-263
5.944400000000000546e+02 1.105900000000000034e+02 6.028366958514834837e-268
5.944900000000000091e+02 1.024000000000000057e+02 5.004661655221951651e-272
5.945399999999999636e+02 9.215999999999999659e+01 3.873968044271130981e-276
5.945900000000000318e+02 1.167300000000000040e+02 2.796041524675805539e-280
5.946499999999999773e+02 5.529999999999999716e+01 2.732052207337481102e-285
5.947000000000000455e+02 6.962999999999999545e+01 1.690481308198301097e-289
5.947500000000000000e+02 -1.842999999999999972e+01 9.752995481565709394e-294
5.947999999999999545e+02 1.064899999999999949e+02 5.246527382406848416e-298
5.948600000000000136e+02 5.734000000000000341e+01 3.602740042060584540e-303
5.949099999999999682e+02 1.269699999999999989e+02 1.661501138992414959e-307
5.949600000000000364e+02 8.396999999999999886e+01 7.144546025376531471e-312
5.950099999999999909e+02 2.457999999999999829e+01 2.864467023100374618e-316
5.950700000000000500e+02 1.024000000000000057e+02 0.000000000000000000e+00
5.951200000000000045e+02 5.120000000000000284e+01 0.000000000000000000e+00
5.951699999999999591e+02 -4.099999999999999645e+00 0.000000000000000000e+00
5.952200000000000273e+02 1.310699999999999932e+02 0.000000000000000000e+00
5.952799999999999727e+02 6.553000000000000114e+01 0.000000000000000000e+00
5.953300000000000409e+02 9.420999999999999375e+01 0.000000000000000000e+00
5.953799999999999955e+02 8.396999999999999886e+01 0.000000000000000000e+00
5.954299999999999500e+02 -2.049999999999999822e+00 0.000000000000000000e+00
5.954900000000000091e+02 6.143999999999999773e+01 0.000000000000000000e+00
5.955399999999999636e+02 7.168000000000000682e+01 0.000000000000000000e+00
5.955900000000000318e+02 1.535999999999999943e+02 0.000000000000000000e+00
5.956399999999999864e+02 8.806000000000000227e+01 0.000000000000000000e+00
5.956900000000000546e+02 1.433999999999999986e+01 0.000000000000000000e+00
5.957500000000000000e+02 1.003499999999999943e+02 0.000000000000000000e+00
5.957999999999999545e+02 6.962999999999999545e+01 0.000000000000000000e+00
5.958500000000000227e+02 1.413100000000000023e+02 0.000000000000000000e+00
5.958999999999999773e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.959600000000000364e+02 6.143999999999999773e+01 0.000000000000000000e+00
5.960099999999999909e+02 6.757999999999999829e+01 0.000000000000000000e+00
5.960599999999999454e+02 4.099999999999999645e+00 0.000000000000000000e+00
5.961100000000000136e+02 1.372100000000000080e+02 0.000000000000000000e+00
5.961699999999999591e+02 9.625000000000000000e+01 0.000000000000000000e+00
5.962200000000000273e+02 8.806000000000000227e+01 0.000000000000000000e+00
5.962699999999999818e+02 -2.253000000000000114e+01 0.000000000000000000e+00
5.963200000000000500e+02 7.576999999999999602e+01 0.000000000000000000e+00
5.963799999999999955e+02 5.734000000000000341e+01 0.000000000000000000e+00
5.964299999999999500e+02 4.914999999999999858e+01 0.000000000000000000e+00
5.964800000000000182e+02 1.392599999999999909e+02 0.000000000000000000e+00
5.965299999999999727e+02 2.457999999999999829e+01 0.000000000000000000e+00
5.965800000000000409e+02 1.576899999999999977e+02 0.000000000000000000e+00
5.966399999999999864e+02 6.962999999999999545e+01 0.000000000000000000e+00
5.966900000000000546e+02 5.939000000000000057e+01 0.000000000000000000e+00
5.967400000000000091e+02 7.987000000000000455e+01 0.000000000000000000e+00
5.967899999999999636e+02 2.253000000000000114e+01 0.000000000000000000e+00
5.968500000000000227e+02 1.495000000000000000e+02 0.000000000000000000e+00
5.968999999999999773e+02 8.189999999999999503e+00 0.000000000000000000e+00
5.969500000000000455e+02 8.601000000000000512e+01 0.000000000000000000e+00
5.970000000000000000e+02 -1.228999999999999915e+01 0.000000000000000000e+00
5.970499999999999545e+02 6.757999999999999829e+01 0.000000000000000000e+00
5.971100000000000136e+02 1.474499999999999886e+02 0.000000000000000000e+00
5.971599999999999682e+02 9.420999999999999375e+01 0.000000000000000000e+00
5.972100000000000364e+02 -1.842999999999999972e+01 0.000000000000000000e+00
5.972599999999999909e+02 9.420999999999999375e+01 0.000000000000000000e+00
5.973099999999999454e+02 -1.637999999999999901e+01 0.000000000000000000e+00
5.973700000000000045e+02 -5.529999999999999716e+01 0.000000000000000000e+00
5.974199999999999591e+02 8.396999999999999886e+01 0.000000000000000000e+00
5.974700000000000273e+02 8.192000000000000171e+01 0.000000000000000000e+00
5.975199999999999818e+02 -4.506000000000000227e+01 0.000000000000000000e+00
5.975700000000000500e+02 9.829999999999999716e+01 0.000000000000000000e+00
5.976299999999999955e+02 1.310699999999999932e+02 0.000000000000000000e+00
5.976799999999999500e+02 2.048000000000000043e+01 0.000000000000000000e+00
5.977300000000000182e+02 3.277000000000000313e+01 0.000000000000000000e+00
5.977799999999999727e+02 5.120000000000000284e+01 0.000000000000000000e+00
5.978400000000000318e+02 -2.662000000000000099e+01 0.000000000000000000e+00
5.978899999999999864e+02 8.601000000000000512e+01 0.000000000000000000e+00
5.979400000000000546e+02 4.914999999999999858e+01 0.000000000000000000e+00
5.979900000000000091e+02 2.129900000000000091e+02 0.000000000000000000e+00
5.980399999999999636e+02 5.734000000000000341e+01 0.000000000000000000e+00
5.981000000000000227e+02 5.529999999999999716e+01 0.000000000000000000e+00
5.981499999999999773e+02 1.740800000000000125e+02 0.000000000000000000e+00
5.982000000000000455e+02 1.228799999999999955e+02 0.000000000000000000e+00
5.982500000000000000e+02 4.300999999999999801e+01 0.000000000000000000e+00
5.982999999999999545e+02 1.167300000000000040e+02 0.000000000000000000e+00
5.983600000000000136e+02 1.597400000000000091e+02 0.000000000000000000e+00
5.984099999999999682e+02 -1.637999999999999901e+01 0.000000000000000000e+00
5.984600000000000364e+02 1.433600000000000136e+02 0.000000000000000000e+00
5.985099999999999909e+02 -6.349000000000000199e+01 0.000000000000000000e+00
5.985599999999999454e+02 -3.277000000000000313e+01 0.000000000000000000e+00
5.986100000000000136e+02 8.806000000000000227e+01 0.000000000000000000e+00
5.986699999999999591e+02 3.890999999999999659e+01 0.000000000000000000e+00
5.987200000000000273e+02 1.433999999999999986e+01 0.000000000000000000e+00
5.987699999999999818e+02 3.071999999999999886e+01 0.000000000000000000e+00
5.988200000000000500e+02 9.829999999999999716e+01 0.000000000000000000e+00
5.988700000000000045e+02 6.757999999999999829e+01 0.000000000000000000e+00
5.989299999999999500e+02 7.373000000000000398e+01 0.000000000000000000e+00
5.989800000000000182e+02 1.433999999999999986e+01 0.000000000000000000e+00
5.990299999999999727e+02 9.420999999999999375e+01 0.000000000000000000e+00
5.990800000000000409e+02 2.375600000000000023e+02 0.000000000000000000e+00
5.991299999999999955e+02 6.143999999999999773e+01 0.000000000000000000e+00
5.991900000000000546e+02 3.277000000000000313e+01 0.000000000000000000e+00
5.992400000000000091e+02 -6.962999999999999545e+01 0.000000000000000000e+00
5.992899999999999636e+02 8.189999999999999503e+00 0.000000000000000000e+00
5.993400000000000318e+02 3.071999999999999886e+01 0.000000000000000000e+00
5.993899999999999864e+02 1.105900000000000034e+02 0.000000000000000000e+00
5.994400000000000546e+02 -3.685999999999999943e+01 0.000000000000000000e+00
5.995000000000000000e+02 7.576999999999999602e+01 0.000000000000000000e+00
5.995499999999999545e+02 7.781999999999999318e+01 0.000000000000000000e+00
5.996000000000000227e+02 1.474499999999999886e+02 0.000000000000000000e+00
5.996499999999999773e+02 4.300999999999999801e+01 0.000000000000000000e+00
5.997000000000000455e+02 7.168000000000000682e+01 0.000000000000000000e+00
5.997500000000000000e+02 4.710000000000000142e+01 0.000000000000000000e+00
5.998099999999999454e+02 -9.625000000000000000e+01 0.000000000000000000e+00
5.998600000000000136e+02 2.088899999999999864e+02 0.000000000000000000e+00
5.999099999999999682e+02 2.334699999999999989e+02 0.000000000000000000e+00
5.999600000000000364e+02 7.987000000000000455e+01 0.000000000000000000e+00
6.000099999999999909e+02 -8.189999999999999503e+00 0.000000000000000000e+00
6.000700000000000500e+02 2.457999999999999829e+01 0.000000000000000000e+00
6.001200000000000045e+02 5.734000000000000341e+01 0.000000000000000000e+00
6.001699999999999591e+02 6.553000000000000114e+01 0.000000000000000000e+00
6.002200000000000273e+02 6.554000000000000625e+01 0.000000000000000000e+00
6.002699999999999818e+02 7.373000000000000398e+01 0.000000000000000000e+00
6.003200000000000500e+02 6.143999999999999773e+01 0.000000000000000000e+00
6.003799999999999955e+02 2.049999999999999822e+00 0.000000000000000000e+00
6.004299999999999500e+02 8.806000000000000227e+01 0.000000000000000000e+00
6.004800000000000182e+02 2.867000000000000171e+01 0.000000000000000000e+00
6.005299999999999727e+02 6.139999999999999680e+00 0.000000000000000000e+00
6.005800000000000409e+02 2.662000000000000099e+01 0.000000000000000000e+00
6.006299999999999955e+02 6.757999999999999829e+01 0.000000000000000000e+00
6.006799999999999500e+02 1.638400000000000034e+02 0.000000000000000000e+00
6.007400000000000091e+02 1.392599999999999909e+02 0.000000000000000000e+00
6.007899999999999636e+02 4.506000000000000227e+01 0.000000000000000000e+00
6.008400000000000318e+02 1.638400000000000034e+02 0.000000000000000000e+00
6.008899999999999864e+02 5.325000000000000000e+01 0.000000000000000000e+00
6.009400000000000546e+02 5.529999999999999716e+01 0.000000000000000000e+00
6.009900000000000091e+02 3.890999999999999659e+01 0.000000000000000000e+00
6.010499999999999545e+02 2.006999999999999886e+02 0.000000000000000000e+00
6.011000000000000227e+02 1.249300000000000068e+02 0.000000000000000000e+00
6.011499999999999773e+02 4.300999999999999801e+01 0.000000000000000000e+00
6.012000000000000455e+02 -4.099999999999999645e+00 0.000000000000000000e+00
6.012500000000000000e+02 7.576999999999999602e+01 0.000000000000000000e+00
6.012999999999999545e+02 1.699799999999999898e+02 0.000000000000000000e+00
6.013500000000000227e+02 4.710000000000000142e+01 0.000000000000000000e+00
6.014099999999999682e+02 1.433999999999999986e+01 0.000000000000000000e+00
6.014600000000000364e+02 7.987000000000000455e+01 0.000000000000000000e+00
6.015099999999999909e+02 1.597400000000000091e+02 0.000000000000000000e+00
6.015599999999999454e+02 1.208299999999999983e+02 0.000000000000000000e+00
6.016100000000000136e+02 5.325000000000000000e+01 0.000000000000000000e+00
6.016599999999999682e+02 -2.048000000000000043e+01 0.000000000000000000e+00
6.017100000000000364e+02 6.349000000000000199e+01 0.000000000000000000e+00
6.017699999999999818e+02 1.187800000000000011e+02 0.000000000000000000e+00
6.018200000000000500e+02 1.351699999999999875e+02 0.000000000000000000e+00
6.018700000000000045e+02 7.168000000000000682e+01 0.000000000000000000e+00
6.019199999999999591e+02 2.662000000000000099e+01 0.000000000000000000e+00
6.019700000000000273e+02 -1.024000000000000021e+01 0.000000000000000000e+00
6.020199999999999818e+02 9.215999999999999659e+01 0.000000000000000000e+00
6.020700000000000500e+02 2.253000000000000114e+01 0.000000000000000000e+00
6.021299999999999955e+02 4.710000000000000142e+01 0.000000000000000000e+00
6.021799999999999500e+02 4.914999999999999858e+01 0.000000000000000000e+00
6.022300000000000182e+02 1.413100000000000023e+02 0.000000000000000000e+00
6.022799999999999727e+02 2.048000000000000114e+02 0.000000000000000000e+00
6.023300000000000409e+02 7.168000000000000682e+01 0.000000000000000000e+00
6.023799999999999955e+02 1.720300000000000011e+02 0.000000000000000000e+00
6.024299999999999500e+02 1.413100000000000023e+02 0.000000000000000000e+00
6.024800000000000182e+02 6.554000000000000625e+01 0.000000000000000000e+00
6.025399999999999636e+02 1.290200000000000102e+02 0.000000000000000000e+00
6.025900000000000318e+02 1.024000000000000021e+01 0.000000000000000000e+00
6.026399999999999864e+02 6.139999999999999680e+00 0.000000000000000000e+00
6.026900000000000546e+02 1.699799999999999898e+02 0.000000000000000000e+00
6.027400000000000091e+02 1.945600000000000023e+02 0.000000000000000000e+00
6.027899999999999636e+02 1.085400000000000063e+02 0.000000000000000000e+00
6.028400000000000318e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.028899999999999864e+02 -4.099999999999999645e+00 0.000000000000000000e+00
6.029500000000000455e+02 8.601000000000000512e+01 0.000000000000000000e+00
6.030000000000000000e+02 6.757999999999999829e+01 0.000000000000000000e+00
6.030499999999999545e+02 1.310699999999999932e+02 0.000000000000000000e+00
6.031000000000000227e+02 8.192000000000000171e+01 0.000000000000000000e+00
6.031499999999999773e+02 6.143999999999999773e+01 0.000000000000000000e+00
6.032000000000000455e+02 4.914999999999999858e+01 0.000000000000000000e+00
