t   ch2 ch3 fit
-4.059999999999992504e-01 4.000000000000000222e-01 2.639999999999999858e+01 1.092585155339928681e-22
-3.959999999999987974e-01 0.000000000000000000e+00 2.560000000000000142e+01 8.109432923203476746e-25
-3.859999999999991771e-01 4.000000000000000222e-01 2.719999999999999929e+01 4.844564685814913631e-27
-3.759999999999987241e-01 0.000000000000000000e+00 2.719999999999999929e+01 2.329421690542376397e-29
-3.659999999999991593e-01 4.000000000000000222e-01 2.719999999999999929e+01 9.015100113884046963e-32
-3.559999999999995390e-01 0.000000000000000000e+00 2.719999999999999929e+01 2.808161466648396098e-34
-3.459999999999990861e-01 4.000000000000000222e-01 2.639999999999999858e+01 7.040486665191710561e-37
-3.359999999999995213e-01 4.000000000000000222e-01 2.719999999999999929e+01 1.420732671375191512e-39
-3.259999999999990128e-01 0.000000000000000000e+00 2.880000000000000071e+01 2.307550094777060797e-42
-3.159999999999994480e-01 0.000000000000000000e+00 2.800000000000000000e+01 3.016608781975551175e-45
-3.059999999999989950e-01 4.000000000000000222e-01 2.880000000000000071e+01 3.174065809692767617e-48
-2.959999999999993747e-01 0.000000000000000000e+00 2.800000000000000000e+01 2.688078490741935280e-51
-2.859999999999989218e-01 4.000000000000000222e-01 2.880000000000000071e+01 1.832301965310421221e-54
-2.759999999999993570e-01 0.000000000000000000e+00 2.800000000000000000e+01 1.005266550367307863e-57
-2.659999999999989040e-01 4.000000000000000222e-01 2.960000000000000142e+01 4.439095612153317298e-61
-2.559999999999992837e-01 2.000000000000000111e-01 2.960000000000000142e+01 1.577745134024322418e-64
-2.459999999999988307e-01 0.000000000000000000e+00 2.880000000000000071e+01 4.513446328777654382e-68
-2.359999999999992382e-01 0.000000000000000000e+00 2.960000000000000142e+01 1.039223115784606028e-71
-2.259999999999987574e-01 4.000000000000000222e-01 2.880000000000000071e+01 1.925920682332982188e-75
-2.159999999999991926e-01 0.000000000000000000e+00 2.880000000000000071e+01 2.872745007820127859e-79
-2.059999999999987119e-01 4.000000000000000222e-01 3.119999999999999929e+01 3.448933677514454993e-83
-1.959999999999991194e-01 0.000000000000000000e+00 3.039999999999999858e+01 3.332741966878951800e-87
-1.859999999999995268e-01 4.000000000000000222e-01 3.119999999999999929e+01 2.592075340123369248e-91
-1.759999999999990739e-01 0.000000000000000000e+00 3.119999999999999929e+01 1.622641702614074969e-95
-1.659999999999994813e-01 4.000000000000000222e-01 3.039999999999999858e+01 8.175733548730934854e-100
-1.559999999999990283e-01 0.000000000000000000e+00 3.039999999999999858e+01 3.315583027332873537e-104
-1.459999999999994358e-01 4.000000000000000222e-01 3.200000000000000000e+01 1.082236480626313266e-108
-1.359999999999989551e-01 0.000000000000000000e+00 3.200000000000000000e+01 2.843239955888588280e-113
-1.259999999999993903e-01 4.000000000000000222e-01 3.119999999999999929e+01 6.012207220022706933e-118
-1.159999999999989095e-01 0.000000000000000000e+00 3.200000000000000000e+01 1.023253999561927326e-122
-1.059999999999993170e-01 4.000000000000000222e-01 3.119999999999999929e+01 1.401722497284733026e-127
-9.599999999999886402e-02 2.000000000000000111e-01 3.119999999999999929e+01 1.545502526765310343e-132
-8.599999999999927147e-02 0.000000000000000000e+00 3.360000000000000142e+01 1.371533683794658745e-137
-7.599999999999881850e-02 0.000000000000000000e+00 3.200000000000000000e+01 9.796531052477086465e-143
-6.599999999999922595e-02 4.000000000000000222e-01 3.360000000000000142e+01 5.632059622058717722e-148
-5.599999999999875910e-02 0.000000000000000000e+00 3.360000000000000142e+01 2.606101047485516835e-153
-4.599999999999916656e-02 4.000000000000000222e-01 3.279999999999999716e+01 9.706090597627462830e-159
-3.599999999999870665e-02 0.000000000000000000e+00 3.279999999999999716e+01 2.909554613911163828e-164
-2.599999999999911410e-02 4.000000000000000222e-01 3.439999999999999858e+01 7.020010620923039323e-170
-1.599999999999952155e-02 0.000000000000000000e+00 3.439999999999999858e+01 1.363258165602359490e-175
-5.999999999999061639e-03 4.000000000000000222e-01 3.360000000000000142e+01 2.130823751362809827e-181
4.000000000000530909e-03 -2.000000000000000111e-01 3.439999999999999858e+01 2.680686536953878471e-187
1.400000000000099082e-02 4.000000000000000222e-01 3.360000000000000142e+01 2.714398585058262427e-193
2.400000000000058337e-02 0.000000000000000000e+00 3.360000000000000142e+01 2.212230067223165898e-199
3.400000000000104328e-02 2.000000000000000111e-01 3.439999999999999858e+01 1.204208577590697169e-203
4.400000000000063582e-02 2.000000000000000111e-01 3.439999999999999858e+01 4.460348280511872060e-199
5.400000000000109573e-02 -2.000000000000000111e-01 3.360000000000000142e+01 1.483972622240642282e-194
6.400000000000069522e-02 0.000000000000000000e+00 3.360000000000000142e+01 4.381347513719816014e-190
7.400000000000114819e-02 4.000000000000000222e-01 3.600000000000000000e+01 1.147926836701118112e-185
8.400000000000074074e-02 0.000000000000000000e+00 3.360000000000000142e+01 2.668980569753312892e-181
9.400000000000119371e-02 2.000000000000000111e-01 3.439999999999999858e+01 5.506825443507319964e-177
1.040000000000007863e-01 0.000000000000000000e+00 3.439999999999999858e+01 1.008281743698142611e-172
1.140000000000012531e-01 2.000000000000000111e-01 3.360000000000000142e+01 1.638276465228732752e-168
1.240000000000008457e-01 0.000000000000000000e+00 3.439999999999999858e+01 2.362202779908965987e-164
1.340000000000013125e-01 2.000000000000000111e-01 3.360000000000000142e+01 3.022538596552966832e-160
1.440000000000009051e-01 0.000000000000000000e+00 3.439999999999999858e+01 3.432031218251607289e-156
1.540000000000004976e-01 2.000000000000000111e-01 3.360000000000000142e+01 3.458241348086370170e-152
1.640000000000009506e-01 0.000000000000000000e+00 3.439999999999999858e+01 3.092317397302661841e-148
1.740000000000005431e-01 2.000000000000000111e-01 3.360000000000000142e+01 2.453790742690512106e-144
1.840000000000009961e-01 0.000000000000000000e+00 3.439999999999999858e+01 1.727888359216955827e-140
1.940000000000005886e-01 4.000000000000000222e-01 3.360000000000000142e+01 1.079738355642747465e-136
2.040000000000010694e-01 0.000000000000000000e+00 3.360000000000000142e+01 5.987507558502138740e-133
2.140000000000006342e-01 4.000000000000000222e-01 3.439999999999999858e+01 2.946444841884681686e-129
2.240000000000011149e-01 0.000000000000000000e+00 3.439999999999999858e+01 1.286693927642376267e-125
2.340000000000007074e-01 2.000000000000000111e-01 3.279999999999999716e+01 4.986282529161797024e-122
2.440000000000011604e-01 0.000000000000000000e+00 3.279999999999999716e+01 1.714759465813536933e-118
2.540000000000007807e-01 4.000000000000000222e-01 3.360000000000000142e+01 5.233042122342966414e-115
2.640000000000012337e-01 0.000000000000000000e+00 3.360000000000000142e+01 1.417196096094369428e-111
2.740000000000007985e-01 4.000000000000000222e-01 3.279999999999999716e+01 3.405887975824710426e-108
2.840000000000012514e-01 0.000000000000000000e+00 3.279999999999999716e+01 7.263659317411881242e-105
2.940000000000008717e-01 4.000000000000000222e-01 3.360000000000000142e+01 1.374691568550922802e-101
3.040000000000013247e-01 4.000000000000000222e-01 3.360000000000000142e+01 2.308765194508078467e-98
3.140000000000008895e-01 -2.000000000000000111e-01 3.200000000000000000e+01 3.440954734172911551e-95
3.240000000000005098e-01 0.000000000000000000e+00 3.200000000000000000e+01 4.550958210397484936e-92
3.340000000000009628e-01 4.000000000000000222e-01 3.119999999999999929e+01 5.341354847657681595e-89
3.440000000000005276e-01 4.000000000000000222e-01 3.200000000000000000e+01 5.563200461223156087e-86
3.540000000000010361e-01 -2.000000000000000111e-01 3.119999999999999929e+01 5.141888833366177059e-83
3.640000000000006009e-01 0.000000000000000000e+00 3.200000000000000000e+01 4.217405421205263461e-80
3.740000000000010538e-01 2.000000000000000111e-01 3.039999999999999858e+01 3.069677253610730204e-77
3.840000000000006741e-01 0.000000000000000000e+00 3.200000000000000000e+01 1.982735467611502691e-74
3.940000000000011271e-01 4.000000000000000222e-01 3.039999999999999858e+01 1.136479300341777040e-71
4.040000000000006919e-01 4.000000000000000222e-01 3.119999999999999929e+01 5.780733918886360745e-69
4.140000000000011449e-01 0.000000000000000000e+00 3.039999999999999858e+01 2.609330704240021335e-66
4.240000000000007652e-01 4.000000000000000222e-01 3.039999999999999858e+01 1.045201356888500468e-63
4.340000000000012181e-01 -2.000000000000000111e-01 3.119999999999999929e+01 3.715313796180800098e-61
4.440000000000008384e-01 2.000000000000000111e-01 3.119999999999999929e+01 1.171967938465516799e-58
4.540000000000012914e-01 0.000000000000000000e+00 2.880000000000000071e+01 3.280655718496389905e-56
4.640000000000008562e-01 0.000000000000000000e+00 2.960000000000000142e+01 8.149487119568090629e-54
4.740000000000013092e-01 4.000000000000000222e-01 2.880000000000000071e+01 1.796489130593245815e-51
4.840000000000009295e-01 0.000000000000000000e+00 2.960000000000000142e+01 3.514338621935699963e-49
4.940000000000004943e-01 4.000000000000000222e-01 2.880000000000000071e+01 6.100807362032208953e-47
5.040000000000010028e-01 0.000000000000000000e+00 2.960000000000000142e+01 9.398438715752326645e-45
5.140000000000005675e-01 4.000000000000000222e-01 2.800000000000000000e+01 1.284839296548463279e-42
5.240000000000010205e-01 0.000000000000000000e+00 2.880000000000000071e+01 1.558714599658359051e-40
5.340000000000005853e-01 4.000000000000000222e-01 2.800000000000000000e+01 1.678066203503115951e-38
5.440000000000010383e-01 0.000000000000000000e+00 2.800000000000000000e+01 1.603157803891206250e-36
5.540000000000007141e-01 4.000000000000000222e-01 2.880000000000000071e+01 1.359152384398049863e-34
5.640000000000011671e-01 0.000000000000000000e+00 2.880000000000000071e+01 1.022550403636697047e-32
5.740000000000007319e-01 4.000000000000000222e-01 2.719999999999999929e+01 6.826938535655116010e-31
5.840000000000011848e-01 0.000000000000000000e+00 2.880000000000000071e+01 4.044752539735983947e-29
5.940000000000007496e-01 4.000000000000000222e-01 2.639999999999999858e+01 2.126584358103232974e-27
6.040000000000012026e-01 0.000000000000000000e+00 2.719999999999999929e+01 9.921971360266521744e-26
6.140000000000008784e-01 4.000000000000000222e-01 2.639999999999999858e+01 4.108071731882892314e-24
6.240000000000013314e-01 4.000000000000000222e-01 2.719999999999999929e+01 1.509394498383709692e-22
6.340000000000008962e-01 0.000000000000000000e+00 2.639999999999999858e+01 4.921440085527558844e-21
6.440000000000013491e-01 0.000000000000000000e+00 2.719999999999999929e+01 1.423988024962137934e-19
6.540000000000009139e-01 4.000000000000000222e-01 2.560000000000000142e+01 3.656328158820297305e-18
6.640000000000004787e-01 4.000000000000000222e-01 2.560000000000000142e+01 8.331221716431095251e-17
6.740000000000010427e-01 0.000000000000000000e+00 2.639999999999999858e+01 1.684600451790403954e-15
6.840000000000006075e-01 4.000000000000000222e-01 2.560000000000000142e+01 3.022802888106817057e-14
6.940000000000010605e-01 0.000000000000000000e+00 2.639999999999999858e+01 4.813349967394277901e-13
7.040000000000006253e-01 0.000000000000000000e+00 2.639999999999999858e+01 6.801578979765036520e-12
7.140000000000010782e-01 4.000000000000000222e-01 2.480000000000000071e+01 8.528973140586834594e-11
7.240000000000006430e-01 4.000000000000000222e-01 2.480000000000000071e+01 9.490922852780431369e-10
7.340000000000010960e-01 0.000000000000000000e+00 2.480000000000000071e+01 9.372270939221504746e-09
7.440000000000007718e-01 0.000000000000000000e+00 2.480000000000000071e+01 8.213077518024933954e-08
7.540000000000012248e-01 4.000000000000000222e-01 2.400000000000000000e+01 6.386923347466885074e-07
7.640000000000007896e-01 5.999999999999999778e-01 2.480000000000000071e+01 4.407600070704198195e-06
7.740000000000012426e-01 0.000000000000000000e+00 2.319999999999999929e+01 2.699214224451742936e-05
7.840000000000008074e-01 2.000000000000000111e-01 2.319999999999999929e+01 1.466888898041937485e-04
7.940000000000012603e-01 5.999999999999999778e-01 2.400000000000000000e+01 7.074272498392362692e-04
8.040000000000009361e-01 5.999999999999999778e-01 2.319999999999999929e+01 3.027548038354502865e-03
8.140000000000013891e-01 2.000000000000000111e-01 2.400000000000000000e+01 1.149807126986309054e-02
8.240000000000009539e-01 2.000000000000000111e-01 2.400000000000000000e+01 3.875106518718034881e-02
8.340000000000005187e-01 8.000000000000000444e-01 2.239999999999999858e+01 1.158956108062804968e-01
8.440000000000009717e-01 4.000000000000000222e-01 2.239999999999999858e+01 3.075919941845449146e-01
8.540000000000005365e-01 1.399999999999999911e+00 2.160000000000000142e+01 7.244489077443692082e-01
8.640000000000011005e-01 1.199999999999999956e+00 2.239999999999999858e+01 1.514137067171985152e+00
8.740000000000006652e-01 3.000000000000000000e+00 2.160000000000000142e+01 2.808324676545706833e+00
8.840000000000011182e-01 2.799999999999999822e+00 2.239999999999999858e+01 4.622257501795320245e+00
8.940000000000006830e-01 9.199999999999999289e+00 2.080000000000000071e+01 6.751272708183159388e+00
9.040000000000011360e-01 7.400000000000000355e+00 2.080000000000000071e+01 8.750681184002194968e+00
9.140000000000007008e-01 1.040000000000000036e+01 2.160000000000000142e+01 1.006520829545662643e+01
9.240000000000012648e-01 1.059999999999999964e+01 2.160000000000000142e+01 1.027373519439650984e+01
9.340000000000008296e-01 7.599999999999999645e+00 2.080000000000000071e+01 9.305906046252484742e+00
9.440000000000012825e-01 1.080000000000000071e+01 2.160000000000000142e+01 7.480207661185333201e+00
9.540000000000008473e-01 2.200000000000000178e+00 2.000000000000000000e+01 5.335723805843556988e+00
9.640000000000013003e-01 4.799999999999999822e+00 2.000000000000000000e+01 3.377518391731361369e+00
9.740000000000008651e-01 1.199999999999999956e+00 2.000000000000000000e+01 1.897259776284824451e+00
9.840000000000013181e-01 1.600000000000000089e+00 2.000000000000000000e+01 9.457591928111409585e-01
9.940000000000009939e-01 2.000000000000000111e-01 2.000000000000000000e+01 4.183685583350090775e-01
1.004000000000000448e+00 5.999999999999999778e-01 2.000000000000000000e+01 1.642336711798015048e-01
1.014000000000001123e+00 2.000000000000000111e-01 1.839999999999999858e+01 5.721238580160058901e-02
1.024000000000000687e+00 0.000000000000000000e+00 1.839999999999999858e+01 1.768652903559711498e-02
1.034000000000001140e+00 5.999999999999999778e-01 2.000000000000000000e+01 4.851989579094493840e-03
1.044000000000000705e+00 4.000000000000000222e-01 1.919999999999999929e+01 1.181195551464515230e-03
1.054000000000001158e+00 0.000000000000000000e+00 1.839999999999999858e+01 2.551810623655189399e-04
1.064000000000000723e+00 5.999999999999999778e-01 1.919999999999999929e+01 4.892150114804815072e-05
1.074000000000001176e+00 0.000000000000000000e+00 1.760000000000000142e+01 8.322921600140515961e-06
1.084000000000000741e+00 0.000000000000000000e+00 1.760000000000000142e+01 1.256540606322008338e-06
1.094000000000001194e+00 4.000000000000000222e-01 1.839999999999999858e+01 1.683456687122046291e-07
1.104000000000000759e+00 4.000000000000000222e-01 1.760000000000000142e+01 2.001483718633920014e-08
1.114000000000001211e+00 0.000000000000000000e+00 1.839999999999999858e+01 2.111673993425004811e-09
1.124000000000000776e+00 4.000000000000000222e-01 1.760000000000000142e+01 1.977089712336208163e-10
1.134000000000001229e+00 0.000000000000000000e+00 1.680000000000000071e+01 1.642670948328046536e-11
1.144000000000001016e+00 0.000000000000000000e+00 1.760000000000000142e+01 1.211154289937282419e-12
1.154000000000001469e+00 4.000000000000000222e-01 1.600000000000000000e+01 7.924521761667749726e-14
1.164000000000001034e+00 0.000000000000000000e+00 1.600000000000000000e+01 4.601202511255354042e-15
1.174000000000000599e+00 4.000000000000000222e-01 1.680000000000000071e+01 2.370796782351054655e-16
1.184000000000001052e+00 0.000000000000000000e+00 1.680000000000000071e+01 1.084031757459241993e-17
1.194000000000000616e+00 4.000000000000000222e-01 1.600000000000000000e+01 4.398599056767749179e-19
1.204000000000001069e+00 4.000000000000000222e-01 1.680000000000000071e+01 1.583840497720807974e-20
1.214000000000000634e+00 0.000000000000000000e+00 1.519999999999999929e+01 5.060963500714057836e-22
1.224000000000001087e+00 4.000000000000000222e-01 1.519999999999999929e+01 1.435091731748801892e-23
1.234000000000000652e+00 0.000000000000000000e+00 1.600000000000000000e+01 3.611193953201969521e-25
1.244000000000001105e+00 4.000000000000000222e-01 1.519999999999999929e+01 8.063928381374744991e-27
1.254000000000000670e+00 0.000000000000000000e+00 1.600000000000000000e+01 1.597964786157644969e-28
1.264000000000001123e+00 4.000000000000000222e-01 1.519999999999999929e+01 2.810039615500633276e-30
1.274000000000000909e+00 0.000000000000000000e+00 1.359999999999999964e+01 4.385129018893943539e-32
1.284000000000001362e+00 0.000000000000000000e+00 1.440000000000000036e+01 6.072632562048843031e-34
1.294000000000000927e+00 4.000000000000000222e-01 1.359999999999999964e+01 7.462705913462787203e-36
1.304000000000001380e+00 0.000000000000000000e+00 1.359999999999999964e+01 8.138424637506708295e-38
1.314000000000000945e+00 4.000000000000000222e-01 1.440000000000000036e+01 7.876060802220998114e-40
1.324000000000001398e+00 4.000000000000000222e-01 1.440000000000000036e+01 6.763982406994971241e-42
1.334000000000000963e+00 0.000000000000000000e+00 1.280000000000000071e+01 5.154903903750379325e-44
1.344000000000000528e+00 0.000000000000000000e+00 1.280000000000000071e+01 3.486288900970422667e-46
1.354000000000000981e+00 4.000000000000000222e-01 1.359999999999999964e+01 2.092333305079244092e-48
1.364000000000000545e+00 0.000000000000000000e+00 1.280000000000000071e+01 1.114353696578239644e-50
1.374000000000000998e+00 4.000000000000000222e-01 1.359999999999999964e+01 5.266716521279802571e-53
1.384000000000000785e+00 0.000000000000000000e+00 1.280000000000000071e+01 2.208927813951095568e-55
1.394000000000001238e+00 4.000000000000000222e-01 1.119999999999999929e+01 8.221438252062322412e-58
1.404000000000000803e+00 0.000000000000000000e+00 1.119999999999999929e+01 2.715430990421278887e-60
1.414000000000001256e+00 4.000000000000000222e-01 1.200000000000000000e+01 7.958925440298074637e-63
1.424000000000000821e+00 0.000000000000000000e+00 1.119999999999999929e+01 2.070116550247524761e-65
1.434000000000001274e+00 4.000000000000000222e-01 1.200000000000000000e+01 4.778150820432924529e-68
1.444000000000000838e+00 0.000000000000000000e+00 1.200000000000000000e+01 9.787000390544970179e-71
1.454000000000001291e+00 4.000000000000000222e-01 1.040000000000000036e+01 1.778951272988127899e-73
1.464000000000000856e+00 4.000000000000000222e-01 1.040000000000000036e+01 2.869479950782960611e-76
1.474000000000001309e+00 0.000000000000000000e+00 1.119999999999999929e+01 4.107400314002098219e-79
1.484000000000000874e+00 4.000000000000000222e-01 1.040000000000000036e+01 5.217417187131106771e-82
1.494000000000001327e+00 0.000000000000000000e+00 1.119999999999999929e+01 5.881238509159701445e-85
1.504000000000000892e+00 0.000000000000000000e+00 1.040000000000000036e+01 5.883106565567319180e-88
1.514000000000000679e+00 4.000000000000000222e-01 8.800000000000000711e+00 5.222390387419857916e-91
1.524000000000001132e+00 0.000000000000000000e+00 8.800000000000000711e+00 4.113927622204008375e-94
1.534000000000000696e+00 4.000000000000000222e-01 9.599999999999999645e+00 2.875866059159048225e-97
1.544000000000001149e+00 0.000000000000000000e+00 8.800000000000000711e+00 1.784043169789933050e-100
1.554000000000000714e+00 4.000000000000000222e-01 9.599999999999999645e+00 9.821249818167162609e-104
1.564000000000001167e+00 0.000000000000000000e+00 9.599999999999999645e+00 4.797918343030889257e-107
1.574000000000000732e+00 4.000000000000000222e-01 8.000000000000000000e+00 2.080001469348961262e-110
1.584000000000001185e+00 0.000000000000000000e+00 8.000000000000000000e+00 8.002010674714373029e-114
1.594000000000000750e+00 4.000000000000000222e-01 8.800000000000000711e+00 2.731865453803106533e-117
1.604000000000001203e+00 0.000000000000000000e+00 8.000000000000000000e+00 8.276451630960484734e-121
1.614000000000000767e+00 4.000000000000000222e-01 8.800000000000000711e+00 2.225121610144283125e-124
1.624000000000001220e+00 0.000000000000000000e+00 8.800000000000000711e+00 5.308697964021309495e-128
1.634000000000001007e+00 4.000000000000000222e-01 6.400000000000000355e+00 1.123949964011352457e-131
1.644000000000001460e+00 4.000000000000000222e-01 6.400000000000000355e+00 2.111692286974538913e-135
1.654000000000001025e+00 0.000000000000000000e+00 7.200000000000000178e+00 3.520780780199755071e-139
1.664000000000001478e+00 0.000000000000000000e+00 7.200000000000000178e+00 5.209211985091144705e-143
1.674000000000001043e+00 4.000000000000000222e-01 6.400000000000000355e+00 6.839585337714109795e-147
1.684000000000001496e+00 0.000000000000000000e+00 7.200000000000000178e+00 7.969153815372769159e-151
1.694000000000001060e+00 4.000000000000000222e-01 5.599999999999999645e+00 8.239850674523348655e-155
1.704000000000000625e+00 0.000000000000000000e+00 5.599999999999999645e+00 7.560511329032218568e-159
1.714000000000001078e+00 4.000000000000000222e-01 6.400000000000000355e+00 6.156128703769038680e-163
1.724000000000000643e+00 4.000000000000000222e-01 5.599999999999999645e+00 4.448247142803744468e-167
1.734000000000001096e+00 0.000000000000000000e+00 5.599999999999999645e+00 2.852297499971917260e-171
1.744000000000000661e+00 0.000000000000000000e+00 6.400000000000000355e+00 1.623025821503938512e-175
1.754000000000001114e+00 4.000000000000000222e-01 4.000000000000000000e+00 8.195599598596477180e-180
1.764000000000000901e+00 0.000000000000000000e+00 4.000000000000000000e+00 3.672490922036530947e-184
1.774000000000001354e+00 4.000000000000000222e-01 4.799999999999999822e+00 1.460378479936965535e-188
1.784000000000000918e+00 4.000000000000000222e-01 4.799999999999999822e+00 5.153411395237304603e-193
1.794000000000001371e+00 0.000000000000000000e+00 4.000000000000000000e+00 1.613796976643196225e-197
1.804000000000000936e+00 0.000000000000000000e+00 4.799999999999999822e+00 4.484640935141146984e-202
1.814000000000001389e+00 4.000000000000000222e-01 3.200000000000000178e+00 1.105938943755359066e-206
1.824000000000000954e+00 0.000000000000000000e+00 3.200000000000000178e+00 2.420244940844875175e-211
1.834000000000000519e+00 4.000000000000000222e-01 4.799999999999999822e+00 4.700155061717180540e-216
1.844000000000001860e+00 4.000000000000000222e-01 3.200000000000000178e+00 8.100088165731096431e-221
1.854000000000001425e+00 0.000000000000000000e+00 4.000000000000000000e+00 1.238773771062642566e-225
1.864000000000000989e+00 0.000000000000000000e+00 4.000000000000000000e+00 1.681198337519164108e-230
1.874000000000000554e+00 4.000000000000000222e-01 1.600000000000000089e+00 2.024746223701099890e-235
1.884000000000000341e+00 4.000000000000000222e-01 3.200000000000000178e+00 2.315929544837658133e-240
1.894000000000001682e+00 0.000000000000000000e+00 1.600000000000000089e+00 2.260715872220321922e-237
1.904000000000001247e+00 0.000000000000000000e+00 2.399999999999999911e+00 3.092960873376042435e-233
1.914000000000000812e+00 4.000000000000000222e-01 1.600000000000000089e+00 3.892015055546805545e-229
1.924000000000000377e+00 4.000000000000000222e-01 2.399999999999999911e+00 4.504496314431484372e-225
1.934000000000001718e+00 0.000000000000000000e+00 8.000000000000000444e-01 4.795010903963065259e-221
1.944000000000001283e+00 4.000000000000000222e-01 8.000000000000000444e-01 4.694664931358294959e-217
1.954000000000000847e+00 0.000000000000000000e+00 2.399999999999999911e+00 4.227574231378580061e-213
1.964000000000000412e+00 4.000000000000000222e-01 8.000000000000000444e-01 3.501462841179071606e-209
1.974000000000001753e+00 0.000000000000000000e+00 1.600000000000000089e+00 2.667346526563785674e-205
1.984000000000001318e+00 0.000000000000000000e+00 -8.000000000000000444e-01 1.868878199123184311e-201
1.994000000000000883e+00 4.000000000000000222e-01 1.600000000000000089e+00 1.204354096686908856e-197
2.004000000000000448e+00 4.000000000000000222e-01 -8.000000000000000444e-01 7.138369583369235470e-194
2.014000000000002011e+00 0.000000000000000000e+00 8.000000000000000444e-01 3.891486278993962175e-190
2.024000000000001354e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.951208217873592510e-186
2.034000000000001140e+00 4.000000000000000222e-01 -8.000000000000000444e-01 8.998360084351454266e-183
2.044000000000000483e+00 4.000000000000000222e-01 0.000000000000000000e+00 3.816759180011740099e-179
2.054000000000000270e+00 0.000000000000000000e+00 -1.600000000000000089e+00 1.489010596183454643e-175
2.064000000000001389e+00 0.000000000000000000e+00 -1.600000000000000089e+00 5.342843542314103930e-172
2.074000000000001176e+00 4.000000000000000222e-01 0.000000000000000000e+00 1.763269777970943489e-168
2.084000000000000963e+00 0.000000000000000000e+00 -8.000000000000000444e-01 5.352253932591687525e-165
2.094000000000000306e+00 4.000000000000000222e-01 -1.600000000000000089e+00 1.494260426391268504e-161
2.104000000000001869e+00 0.000000000000000000e+00 -8.000000000000000444e-01 3.836962181412711149e-158
2.114000000000001211e+00 4.000000000000000222e-01 -3.200000000000000178e+00 9.061923285187839695e-155
2.124000000000000998e+00 0.000000000000000000e+00 -3.200000000000000178e+00 1.968452243156515297e-151
2.134000000000000341e+00 4.000000000000000222e-01 -8.000000000000000444e-01 3.932792410853364117e-148
2.144000000000001904e+00 4.000000000000000222e-01 -2.399999999999999911e+00 7.226846035212908766e-145
2.154000000000001247e+00 0.000000000000000000e+00 -3.200000000000000178e+00 1.221428981271904307e-141
2.164000000000001034e+00 4.000000000000000222e-01 -3.200000000000000178e+00 1.898712796558057766e-138
2.174000000000000377e+00 0.000000000000000000e+00 -2.399999999999999911e+00 2.714700814070069193e-135
2.184000000000001940e+00 0.000000000000000000e+00 -4.000000000000000000e+00 3.569902112449090729e-132
2.194000000000001727e+00 4.000000000000000222e-01 -2.399999999999999911e+00 4.317797607296025652e-129
2.204000000000001069e+00 0.000000000000000000e+00 -4.000000000000000000e+00 4.803302006902839708e-126
2.214000000000000856e+00 4.000000000000000222e-01 -3.200000000000000178e+00 4.914610961080366829e-123
2.224000000000000199e+00 0.000000000000000000e+00 -4.000000000000000000e+00 4.624981873996648106e-120
2.234000000000001762e+00 4.000000000000000222e-01 -3.200000000000000178e+00 4.003156455272261173e-117
2.244000000000001105e+00 0.000000000000000000e+00 -4.000000000000000000e+00 3.186887492689206937e-114
2.254000000000000892e+00 4.000000000000000222e-01 -5.599999999999999645e+00 2.333471701235325382e-111
2.264000000000000234e+00 4.000000000000000222e-01 -5.599999999999999645e+00 1.571484073526540135e-108
2.274000000000001798e+00 0.000000000000000000e+00 -4.799999999999999822e+00 9.733949041487388626e-106
2.284000000000001140e+00 4.000000000000000222e-01 -4.799999999999999822e+00 5.545488277233081436e-103
2.294000000000000927e+00 0.000000000000000000e+00 -5.599999999999999645e+00 2.905776142050232363e-100
2.304000000000000270e+00 4.000000000000000222e-01 -4.799999999999999822e+00 1.400413067577426910e-97
2.314000000000001833e+00 0.000000000000000000e+00 -6.400000000000000355e+00 6.207572413146830193e-95
2.324000000000001620e+00 4.000000000000000222e-01 -6.400000000000000355e+00 2.530807268583570456e-92
2.334000000000000963e+00 0.000000000000000000e+00 -5.599999999999999645e+00 9.490038856569836160e-90
2.344000000000000750e+00 0.000000000000000000e+00 -5.599999999999999645e+00 3.273019155325275639e-87
2.354000000000001869e+00 4.000000000000000222e-01 -6.400000000000000355e+00 1.038247137161206907e-84
2.364000000000001656e+00 0.000000000000000000e+00 -5.599999999999999645e+00 3.029176481986684126e-82
2.374000000000000998e+00 4.000000000000000222e-01 -8.000000000000000000e+00 8.128680416083999802e-80
2.384000000000000785e+00 0.000000000000000000e+00 -7.200000000000000178e+00 2.006259753846027003e-77
2.394000000000000128e+00 4.000000000000000222e-01 -8.000000000000000000e+00 4.554344850238089764e-75
2.404000000000001691e+00 0.000000000000000000e+00 -7.200000000000000178e+00 9.509031835628164574e-73
2.414000000000001034e+00 4.000000000000000222e-01 -8.000000000000000000e+00 1.826073818542398412e-70
2.424000000000000821e+00 4.000000000000000222e-01 -7.200000000000000178e+00 3.225313965393956633e-68
2.434000000000000608e+00 0.000000000000000000e+00 -8.800000000000000711e+00 5.239589982734699985e-66
2.444000000000001727e+00 4.000000000000000222e-01 -8.800000000000000711e+00 7.828782869935871953e-64
2.454000000000001513e+00 0.000000000000000000e+00 -8.000000000000000000e+00 1.075877516941158052e-61
2.464000000000000856e+00 4.000000000000000222e-01 -8.800000000000000711e+00 1.359887728207689993e-59
2.474000000000000643e+00 0.000000000000000000e+00 -8.000000000000000000e+00 1.580938283135721878e-57
